caseid,totalnewsbinary,totalnewscount,totalnewsfncount2016def,totalvisits,totalProTrumpFNbinary_ag80,totalProClintonFNbinary_ag80,totalProTrumpFNcount_ag80,totalProClintonFNcount_ag80,totalFakeNewsbinary,totalFakeNewscount,mfb,diet_mean,count,weight,decile,totalnewsfncount2018def,totalProRepFNbinary,totalProDemFNbinary,totalProRepFNcount,totalProDemFNcount,totalfakebinary18,totalfakecount18
394952437,1,57,57,11451,0,0,0,0,0,0,0.01440922190201729,0.02948271221532091,11451,1.16136117529032,7,57,0,0,0,0,0,0
394952438,1,513,513,8397,0,0,0,0,0,0,0.20185780635941408,0.06612945590994371,8397,0.526429626979151,10,513,0,0,0,0,0,0
394952441,0,0,0,1612,0,0,0,0,0,0,0.008064516129032258,0.038292307692307695,1612,0.624456539945763,8,0,0,0,0,0,0,0
394952442,1,1489,1489,15216,0,0,0,0,0,0,0.007952155625657202,0.014268554150632216,15216,0.93229907744806,6,1489,0,0,0,0,0,0
394952444,1,288,288,24196,0,0,0,0,0,0,0.3172838485700116,-0.11078822975517891,24196,2.13068683571455,2,288,0,0,0,0,0,0
394952448,1,1255,1255,17016,0,0,0,0,0,0,0.013164080865068171,-0.19415481983369265,17016,0.468476168443526,1,1255,0,0,0,0,0,0
394952451,0,0,0,1569,0,0,0,0,0,0,0.0057361376673040155,0.0362,1569,1.23601354305474,7,0,0,0,0,0,0,0
394952452,0,0,0,168,0,0,0,0,0,0,0,NaN,168,0.325900634257302,NA,0,0,0,0,0,0,0
394952455,1,1250,1250,20766,0,0,0,0,0,0,0.08523548107483386,0.21939571259609697,20766,0.180439525164976,10,1250,0,0,0,0,0,0
394952458,1,74,74,75139,0,0,0,0,0,0,0.17249364511106083,0.025949651631829853,75139,0.519881011362473,7,100,1,0,26,0,1,26
394952460,1,5,5,10864,0,0,0,0,0,0,0.27218335787923414,-0.005505555555555554,10864,1.34542622822711,5,5,0,0,0,0,0,0
394952461,1,254,254,4579,0,0,0,0,0,0,0.10264249836208779,-0.18405767441860466,4579,0.611025645538589,1,254,0,0,0,0,0,0
394952467,1,606,606,26270,0,0,0,0,0,0,0.03060525314046441,-0.06534630692690394,26270,0.327778980725371,3,606,0,0,0,0,0,0
394952472,1,502,505,12845,1,0,3,0,1,3,0.541767224601012,-0.12259911190053287,12845,0.386353330581485,2,512,1,0,10,0,1,10
394952473,1,9,9,20146,0,0,0,0,0,0,0.07763327707733544,0.034862350597609566,20146,0.707859625353596,7,9,0,0,0,0,0,0
394952476,1,133,133,2454,0,0,0,0,0,0,0.10024449877750612,-0.09996930455635493,2454,1.37861601465228,2,133,0,0,0,0,0,0
394952478,1,16,16,27951,0,0,0,0,0,0,0.0012164144395549355,0.012564903846153849,27951,0.44093414521714003,6,16,0,0,0,0,0,0
394952480,1,2884,2884,14472,0,0,0,0,0,0,0.2156578220011056,-0.07609176819229503,14472,0.498891543708523,3,2885,1,0,1,0,1,1
394952483,1,226,226,11555,0,0,0,0,0,0,6.923409779316313e-4,0.017884106728538282,11555,0.815103364375807,6,226,0,0,0,0,0,0
394952484,1,2,2,2088,0,0,0,0,0,0,4.789272030651341e-4,0.06165266666666667,2088,3.16953740420391,9,2,0,0,0,0,0,0
394952485,1,24,24,1448,0,0,0,0,0,0,0.017265193370165747,0.009313095238095237,1448,3.17975453911263,5,24,0,0,0,0,0,0
394952486,1,221,221,22522,0,0,0,0,0,0,0.14439214989787763,-0.055598943661971836,22522,1.54395551689196,3,221,0,0,0,0,0,0
394952489,1,67,67,40144,0,0,0,0,0,0,0.06053208449581507,-0.15357357142857142,40144,0.815356955912952,2,67,0,0,0,0,0,0
394952496,1,179,179,12631,0,0,0,0,0,0,0.45253740796453173,-0.5529972602739726,12631,0.768612891725957,1,179,0,0,0,0,0,0
394952498,1,649,649,9227,0,0,0,0,0,0,0.0020591741627831363,-0.17766802030456852,9227,0.539620129385215,2,649,0,0,0,0,0,0
394952499,1,12,12,24126,0,0,0,0,0,0,0.010942551604078588,0.04349587955625991,24126,0.651048248966854,8,12,0,0,0,0,0,0
394952501,1,94,94,10295,0,0,0,0,0,0,0.0016512870325400678,-6.689655172413793e-4,10295,0.704601841692908,5,94,0,0,0,0,0,0
394952503,1,951,951,40195,0,0,0,0,0,0,0.07824356263216818,0.006120988258317021,40195,0.485002317534291,5,951,0,0,0,0,0,0
394952507,1,133,133,13164,0,0,0,0,0,0,0.025676086295958675,0.012256118143459914,13164,0.842791279833906,5,133,0,0,0,0,0,0
394952516,1,2,2,22302,0,0,0,0,0,0,6.277463904582549e-4,0.03608952908587258,22302,0.992827719479102,7,2,0,0,0,0,0,0
394952519,1,26,26,3465,0,0,0,0,0,0,0.0011544011544011544,0.03098509852216749,3465,0.707859625353596,7,26,0,0,0,0,0,0
394952520,1,959,959,20680,0,0,0,0,0,0,9.67117988394584e-5,-0.051727461969575665,20680,1.23601354305474,4,959,0,0,0,0,0,0
394952522,1,133,133,4097,0,0,0,0,0,0,0.09226263119355627,-0.14290161812297736,4097,1.34542622822711,2,133,0,0,0,0,0,0
394952523,0,0,0,446,0,0,0,0,0,0,0.011210762331838564,NaN,446,0.815356955912952,NA,0,0,0,0,0,0,0
394952528,1,86,86,36432,0,0,0,0,0,0,0.023413482652613088,0.01798454790823212,36432,0.831633236207102,6,86,0,0,0,0,0,0
394952529,1,94,94,513,0,0,0,0,0,0,0,-0.084,513,3.75950961787465,3,94,0,0,0,0,0,0
394952531,1,25,25,1120,0,0,0,0,0,0,0,-0.084,1120,0.707859625353596,3,25,0,0,0,0,0,0
394952536,1,2,2,10423,0,0,0,0,0,0,0,0.05476550556361877,10423,0.795426328230431,9,2,0,0,0,0,0,0
394952538,0,0,0,3401,0,0,0,0,0,0,0.009703028521023229,0.0634,3401,0.255696640256599,9,0,0,0,0,0,0,0
394952543,0,0,0,4691,0,0,0,0,0,0,0.0017053933063312726,NaN,4691,0.707859625353596,NA,0,0,0,0,0,0,0
394952552,1,876,876,10122,0,0,0,0,0,0,0.2089508002371073,-0.36528510242085666,10122,0.327778980725371,1,876,0,0,0,0,0,0
394952564,1,21,21,1531,0,0,0,0,0,0,0.034617896799477466,0.023233165829145728,1531,0.344068026380196,6,21,0,0,0,0,0,0
394952565,1,4045,4045,51722,0,0,0,0,0,0,0.2663083407447508,-0.03270067958721369,51722,7.11560901154199,4,4045,0,0,0,0,0,0
394952571,1,157,162,6543,1,0,5,0,1,5,0.014213663457129757,0.03667313043478261,6543,1.25658385776377,8,164,1,0,7,0,1,7
394952575,1,188,188,48924,0,0,0,0,0,0,0.173330062954787,0.03166506095747844,48924,3.9919508408979,7,188,0,0,0,0,0,0
394952579,1,11,11,15217,0,0,0,0,0,0,0.010514556088585135,0.056389831680885405,15217,0.498891543708523,9,11,0,0,0,0,0,0
394952581,1,68,68,35242,0,0,0,0,0,0,0.14065603541229216,0.013414783653846157,35242,0.327778980725371,6,68,0,0,0,0,0,0
394952583,1,1,1,2911,0,0,0,0,0,0,0,0.06312997032640949,2911,0.468476168443526,9,1,0,0,0,0,0,0
394952584,1,87,87,7751,0,0,0,0,0,0,0.0757321635917946,-0.03787170868347339,7751,0.498891543708523,4,87,0,0,0,0,0,0
394952585,1,150,150,10906,0,0,0,0,0,0,5.501558774986246e-4,0.04039856653162979,10906,7.11560901154199,8,150,0,0,0,0,0,0
394952590,1,16,16,9811,0,0,0,0,0,0,0.0033635715013760068,0.019513761467889912,9811,0.417336705756512,6,16,0,0,0,0,0,0
394952593,1,111,111,13224,0,0,0,0,0,0,0.23994252873563218,-0.11819166666666667,13224,0.347059426865621,2,111,0,0,0,0,0,0
394952602,1,263,263,13609,0,0,0,0,0,0,0.025056947608200455,-0.1451155416012559,13609,0.611025645538589,2,263,0,0,0,0,0,0
394952603,1,764,765,11891,1,0,1,0,1,1,0.05760659322176436,-0.30166126893939393,11891,0.325900634257302,1,765,1,0,1,0,1,1
394952608,1,87,87,1479,0,0,0,0,0,0,0.1933739012846518,-0.20703586497890294,1479,0.327778980725371,1,87,0,0,0,0,0,0
394952612,1,164,164,14603,0,0,0,0,0,0,0.11737314250496474,-0.19878668831168833,14603,0.33565760971359,1,164,0,0,0,0,0,0
394952613,1,135,135,9698,0,0,0,0,0,0,0.00701175500103114,-0.14456093750000001,9698,0.243591318263317,2,135,0,0,0,0,0,0
394952617,1,32,32,15100,0,0,0,0,0,0,0.24397350993377484,0.03558310810810811,15100,0.791655965449055,7,32,0,0,0,0,0,0
394952619,1,18,18,23461,0,0,0,0,0,0,0.015813477686373128,0.05643089643167972,23461,0.853462401486083,9,18,0,0,0,0,0,0
394952626,1,64,64,2081,0,0,0,0,0,0,0.0019221528111484864,-0.47885567010309277,2081,0.468476168443526,1,64,0,0,0,0,0,0
394952627,1,11977,11979,77226,1,0,2,0,1,2,0.007251443814259445,-0.26928388698153477,77226,0.327778980725371,1,11979,1,0,2,0,1,2
394952629,1,26,26,1989,0,0,0,0,0,0,0.01608848667672197,-0.047466101694915254,1989,0.539620129385215,4,26,0,0,0,0,0,0
394952631,1,9,9,3207,0,0,0,0,0,0,0.15154349859681945,0.04793293413173653,3207,7.05211436288509,8,9,0,0,0,0,0,0
394952638,0,0,0,8,0,0,0,0,0,0,0,NaN,8,0.769991904081051,NA,0,0,0,0,0,0,0
394952644,1,408,408,1388,0,0,0,0,0,0,0.0036023054755043226,-0.08432689486552568,1388,2.32387660718707,3,408,0,0,0,0,0,0
394952647,1,10,10,10142,0,0,0,0,0,0,5.91599290080852e-4,0.03422584124245039,10142,3.21943203703552,7,10,0,0,0,0,0,0
394952648,1,2,2,23461,0,0,0,0,0,0,0.055496355654064196,0.024165853658536587,23461,0.33059338323815,6,2,0,0,0,0,0,0
394952651,1,3018,3025,13733,1,0,7,0,1,7,0.0010922595208621567,0.5413101928374655,13733,5.03434606462709,10,3025,1,0,7,0,1,7
394952652,1,69,69,10132,0,0,0,0,0,0,0.09968416896960126,0.05101806167400881,10132,0.473890793421208,9,69,0,0,0,0,0,0
394952660,1,11,11,2727,0,0,0,0,0,0,0.0014668133480014668,0.021902692307692307,2727,4.19192779154717,6,11,0,0,0,0,0,0
394952662,0,0,0,1068,0,0,0,0,0,0,0,0.03216666666666666,1068,0.574654459499225,7,0,0,0,0,0,0,0
394952667,1,280,280,6608,0,0,0,0,0,0,0.20989709443099275,0.009278458622867972,6608,2.14542950948047,5,280,0,0,0,0,0,0
394952668,1,22,22,1258,0,0,0,0,0,0,0.02066772655007949,-0.08791472081218274,1258,0.661645151611149,3,22,0,0,0,0,0,0
394952670,1,143,143,19142,0,0,0,0,0,0,0.008672030090899592,0.010986530324400565,19142,0.662192810553961,5,143,0,0,0,0,0,0
394952671,0,0,0,1267,0,0,0,0,0,0,0.14759273875295975,0.04864745762711865,1267,0.622531132615305,8,0,0,0,0,0,0,0
394952672,1,135,135,9310,0,0,0,0,0,0,0.0158968850698174,0.045685591160220994,9310,0.815103364375807,8,135,0,0,0,0,0,0
394952674,1,41,41,56021,0,0,0,0,0,0,9.282233448171222e-4,-0.03505126582278481,56021,0.688152691932638,4,41,0,0,0,0,0,0
394952682,1,15,15,12084,0,0,0,0,0,0,0.0043859649122807015,0.01877829787234043,12084,0.523934322760354,6,15,0,0,0,0,0,0
394952683,1,104,104,27975,0,0,0,0,0,0,0.033351206434316355,0.0553523949889462,27975,1.17926829733801,9,104,0,0,0,0,0,0
394952686,1,87,87,28999,0,0,0,0,0,0,0.04741542811821097,0.017527350427350426,28999,2.00576419322243,6,87,0,0,0,0,0,0
394952687,1,4,4,3791,0,0,0,0,0,0,0.08810340279609602,-0.084,3791,0.177043404160371,3,4,0,0,0,0,0,0
394952689,1,12,12,255,0,0,0,0,0,0,0,-0.084,255,0.368062392283773,3,12,0,0,0,0,0,0
394952690,1,22,22,8148,0,0,0,0,0,0,6.136475208640157e-4,-0.034522222222222225,8148,1.46812136467103,4,22,0,0,0,0,0,0
394952698,1,3,3,4378,0,0,0,0,0,0,0.32777523983554135,0.037425,4378,0.439988122046576,8,3,0,0,0,0,0,0
394952700,1,8,8,33785,0,0,0,0,0,0,0.08361698978836762,0.021968750000000002,33785,0.912140562458959,6,8,0,0,0,0,0,0
394952702,1,971,971,33314,0,0,0,0,0,0,0.007414300294170619,-0.29190443062572874,33314,0.585178521634958,1,971,0,0,0,0,0,0
394952703,1,216,216,8598,0,0,0,0,0,0,8.141428239125378e-4,-0.11006990740740741,8598,0.401022598787379,2,216,0,0,0,0,0,0
394952710,1,1333,1333,19430,0,0,0,0,0,0,0.22830674215131241,-0.23058657992565057,19430,1.29420409095819,1,1336,0,1,0,3,1,3
394952711,1,51,51,10479,0,0,0,0,0,0,0.02901040175589274,-0.02984890965732087,10479,0.815103364375807,4,51,0,0,0,0,0,0
394952712,1,1102,1102,15062,0,0,0,0,0,0,6.639224538573895e-5,-0.10012290034614685,15062,0.661577006621839,2,1102,0,0,0,0,0,0
394952716,1,9,9,9572,0,0,0,0,0,0,0.005641454241537819,0.01702824427480916,9572,0.448024710964247,6,9,0,0,0,0,0,0
394952724,1,7,7,4379,0,0,0,0,0,0,0.03722311029915506,0.036791111111111115,4379,1.17580669915998,8,7,0,0,0,0,0,0
394952730,1,2192,2192,15487,0,0,0,0,0,0,2.5828113901982307e-4,0.03950247195284274,15487,1.64773810715194,8,2192,0,0,0,0,0,0
394952735,1,177,177,10923,0,0,0,0,0,0,0.11452897555616588,-0.15345664335664336,10923,0.344068026380196,2,177,0,0,0,0,0,0
394952738,1,2181,2181,31548,0,0,0,0,0,0,0.04916317991631799,0.41779901574803147,31548,0.883077975201553,10,2181,0,0,0,0,0,0
394952739,1,218,218,2267,0,0,0,0,0,0,0.43361270401411556,0.05809465020576132,2267,0.585178521634958,9,218,0,0,0,0,0,0
394952745,1,145,145,54738,0,0,0,0,0,0,0.21378201614965836,0.041342901346923915,54738,1.84936905186138,8,145,0,0,0,0,0,0
394952746,1,231,231,11534,0,0,0,0,0,0,0.15155193341425352,-0.23894691358024692,11534,0.856531086107877,1,231,0,0,0,0,0,0
394952749,1,18,18,6021,0,0,0,0,0,0,0.08271051320378675,-0.5507217391304348,6021,0.434309659184574,1,18,0,0,0,0,0,0
394952751,1,1,1,68,0,0,0,0,0,0,0,-0.084,68,7.11560901154199,3,1,0,0,0,0,0,0
394952752,1,313,313,7553,0,0,0,0,0,0,0.07970342910101946,0.020473249027237354,7553,0.386353330581485,6,313,0,0,0,0,0,0
394952757,1,6,6,1139,0,0,0,0,0,0,0.3845478489903424,0.03332340425531915,1139,0.856531086107877,7,6,0,0,0,0,0,0
394952758,1,241,254,6173,1,0,13,0,1,13,0.16215778389761867,-0.14168746928746928,6173,0.232408082469881,2,255,1,0,14,0,1,14
394952762,1,778,778,8647,0,0,0,0,0,0,0.15288539377818897,-0.19528809085328425,8647,0.238231423736973,1,778,0,0,0,0,0,0
394952766,1,36,36,21120,0,0,0,0,0,0,0.14900568181818183,0.0636747491638796,21120,0.815356955912952,10,36,0,0,0,0,0,0
394952769,1,252,252,25410,0,0,0,0,0,0,0.06477764659582842,6.57207718501702e-4,25410,0.473890793421208,5,252,0,0,0,0,0,0
394952774,1,87,87,5312,0,0,0,0,0,0,3.765060240963855e-4,-0.013273648648648646,5312,0.878049114951468,5,87,0,0,0,0,0,0
394952775,1,410,410,17100,0,0,0,0,0,0,0.07608187134502924,-0.08460796723752793,17100,0.344068026380196,3,410,0,0,0,0,0,0
394952777,1,20,20,14985,0,0,0,0,0,0,0.009876543209876543,0.05002968299711816,14985,0.523934322760354,9,20,0,0,0,0,0,0
394952780,1,234,234,5393,0,0,0,0,0,0,0.016873725199332466,-0.12373185483870967,5393,0.543053732475512,2,234,0,0,0,0,0,0
394952786,1,2,2,28119,0,0,0,0,0,0,0.12130587858743198,0.024206730769230772,28119,0.468476168443526,6,2,0,0,0,0,0,0
394952787,1,46,46,8187,0,0,0,0,0,0,0.0886771711249542,0.034830258620689655,8187,1.37861601465228,7,46,0,0,0,0,0,0
394952791,1,1,1,6763,0,0,0,0,0,0,0.008428212331805412,-0.06472,6763,0.815356955912952,3,1,0,0,0,0,0,0
394952793,0,0,0,9,0,0,0,0,0,0,0,0.0634,9,4.46408476654822,9,0,0,0,0,0,0,0
394952802,1,162,163,15713,1,0,1,0,1,1,0.006682364920766245,0.055389478764478764,15713,7.11560901154199,9,163,1,0,1,0,1,1
394952804,1,522,522,13608,0,0,0,0,0,0,6.613756613756614e-4,0.007835097001763667,13608,1.73164071408185,5,522,0,0,0,0,0,0
394952807,1,30,30,20163,0,0,0,0,0,0,9.423200912562614e-4,0.056345308740978345,20163,0.741004536287426,9,30,0,0,0,0,0,0
394952808,1,439,439,10385,0,0,0,0,0,0,0.2794415021665864,-0.0375297725024728,10385,1.54859398637032,4,439,0,0,0,0,0,0
394952810,0,0,0,5814,0,0,0,0,0,0,0.003955968352253182,-0.06494715447154471,5814,0.54047962911918,3,0,0,0,0,0,0,0
394952811,1,77,77,6877,0,0,0,0,0,0,0.21739130434782608,-0.07463359073359073,6877,0.791409745371195,3,77,0,0,0,0,0,0
394952812,1,5108,5108,51122,0,0,0,0,0,0,0.02296467274363288,-0.08303653454133635,51122,0.815103364375807,3,5109,0,1,0,1,1,1
394952815,1,55,55,11412,0,0,0,0,0,0,0.04924640729057133,0.012922202643171808,11412,0.885626243036287,6,55,0,0,0,0,0,0
394952826,1,229,229,36241,0,0,0,0,0,0,0.1643718440440385,0.015638829215896887,36241,3.38619711628578,6,229,0,0,0,0,0,0
394952827,1,41,41,8284,0,0,0,0,0,0,0.1437711250603573,0.05542546362339515,8284,1.37861601465228,9,41,0,0,0,0,0,0
394952831,1,611,611,23131,0,0,0,0,0,0,0.02075137261683455,0.03211324803411968,23131,1.03198303251718,7,611,0,0,0,0,0,0
394952835,1,159,159,22696,0,0,0,0,0,0,0.031283045470567504,-0.07254999999999999,22696,0.44093414521714003,3,159,0,0,0,0,0,0
394952839,1,6,6,15270,0,0,0,0,0,0,0.005435494433529797,0.034578515625,15270,0.519881011362473,7,6,0,0,0,0,0,0
394952841,1,472,472,13134,0,0,0,0,0,0,0.005710370031978072,-0.14279579365079365,13134,1.96943760071141,2,472,0,0,0,0,0,0
394952842,1,643,643,13853,0,0,0,0,0,0,0.29336605789359704,-0.11409915966386555,13853,0.856531086107877,2,643,0,0,0,0,0,0
394952843,1,5,5,45540,0,0,0,0,0,0,5.050505050505052e-4,0.0364181146025878,45540,0.375122719819658,8,5,0,0,0,0,0,0
394952845,1,7,7,3945,0,0,0,0,0,0,0.03979721166032953,0.03974741288278775,3945,0.575200612259704,8,7,0,0,0,0,0,0
394952848,1,260,375,16333,1,0,115,0,1,115,0.06440947774444376,0.019001232394366196,16333,0.885626243036287,6,375,1,0,115,0,1,115
394952851,1,15,15,5221,0,0,0,0,0,0,0.0011492051331162612,0.025045714285714286,5221,1.06134567117258,7,15,0,0,0,0,0,0
394952852,1,115,115,37443,0,0,0,0,0,0,0.5923136500814572,0.003300000000000002,37443,1.67385568627475,5,115,0,0,0,0,0,0
394952854,1,54,54,12717,0,0,0,0,0,0,3.145395926712275e-4,0.05265664726426077,12717,0.93505562911648,9,54,0,0,0,0,0,0
394952860,0,0,0,275,0,0,0,0,0,0,0,NaN,275,0.856531086107877,NA,0,0,0,0,0,0,0
394952864,1,19,19,17589,0,0,0,0,0,0,0.01125703564727955,0.028734330525704326,17589,0.532464506791098,7,19,0,0,0,0,0,0
394952868,1,281,281,3669,0,0,0,0,0,0,0.18288361951485418,-0.19081509433962265,3669,0.6340529423615,1,281,0,0,0,0,0,0
394952870,1,370,370,22525,0,0,0,0,0,0,0.133984461709212,0.006803995082974798,22525,2.34732904534355,5,370,0,0,0,0,0,0
394952871,1,4,4,54037,0,0,0,0,0,0,9.993152839720934e-4,0.013304761904761906,54037,0.664814665528639,6,4,0,0,0,0,0,0
394952874,1,8,8,10745,0,0,0,0,0,0,9.306654257794322e-5,-0.1429831683168317,10745,1.29420409095819,2,8,0,0,0,0,0,0
394952878,1,7250,7250,34810,0,0,0,0,0,0,0.3366274059178397,-0.2179999046074597,34810,0.93505562911648,1,7250,0,0,0,0,0,0
394952883,1,549,560,16571,1,0,11,0,1,11,0.12196005069096615,-0.03413573141486811,16571,1.67322221767857,4,564,1,0,15,0,1,15
394952884,1,97,97,18961,0,0,0,0,0,0,0.02879594958071832,0.054131186732715914,18961,0.460832890654313,9,97,0,0,0,0,0,0
394952888,1,4,4,5216,0,0,0,0,0,0,0.3824769938650307,0.03207555555555556,5216,0.557950266610631,7,4,0,0,0,0,0,0
394952895,0,0,0,100,0,0,0,0,0,0,0,NaN,100,0.44093414521714003,NA,0,0,0,0,0,0,0
394952901,1,284,284,32299,0,0,0,0,0,0,0.002724542555497074,-0.19263761904761906,32299,0.6340529423615,1,284,0,0,0,0,0,0
394952904,1,54,54,22136,0,0,0,0,0,0,0.1439284423563426,0.050783213773314205,22136,0.868023184800439,9,54,0,0,0,0,0,0
394952905,1,1018,1018,5005,0,0,0,0,0,0,0,-0.20468166666666665,5005,3.62483835374426,1,1018,0,0,0,0,0,0
394952908,1,183,183,22877,0,0,0,0,0,0,0.09288805350351882,-0.1286376487948844,22877,0.48088704812056,2,183,0,0,0,0,0,0
394952912,1,62,62,4067,0,0,0,0,0,0,0.1640029505778215,-0.013592224622030238,4067,0.6340529423615,5,62,0,0,0,0,0,0
394952915,1,205,205,18538,0,0,0,0,0,0,0.11732657244578704,-0.10840523255813954,18538,0.791409745371195,2,205,0,0,0,0,0,0
394952918,1,321,321,12952,0,0,0,0,0,0,3.8604076590487954e-4,0.01541400966183575,12952,0.912140562458959,6,321,0,0,0,0,0,0
394952920,1,6,6,1024,0,0,0,0,0,0,0,-0.0464,1024,1.00198510359143,4,6,0,0,0,0,0,0
394952924,1,1460,1460,9525,0,0,0,0,0,0,0.001994750656167979,-0.17022753147235906,9525,0.6340529423615,2,1460,0,0,0,0,0,0
394952927,1,250,250,9311,0,0,0,0,0,0,0.03662334872731178,-0.04148681003584229,9311,7.11560901154199,4,250,0,0,0,0,0,0
394952929,1,1973,1974,19071,1,0,1,0,1,1,0.11913376330554244,0.01244797723114454,19071,1.29420409095819,6,1973,0,0,0,0,0,0
394952936,1,5,5,14109,0,0,0,0,0,0,0.03777730526614218,0.060924572930354796,14109,1.29820689485552,9,5,0,0,0,0,0,0
394952940,1,666,666,21911,0,0,0,0,0,0,0.23846469809684634,-0.07492225625319039,21911,0.539620129385215,3,666,0,0,0,0,0,0
394952945,1,229,229,6725,0,0,0,0,0,0,0.0013382899628252788,-0.20151636363636363,6725,0.523934322760354,1,229,0,0,0,0,0,0
394952946,1,141,141,27708,0,0,0,0,0,0,0.06453009961022087,0.016189248971193417,27708,2.33728268516643,6,141,0,0,0,0,0,0
394952948,1,399,399,27811,0,0,0,0,0,0,0.001546150803638848,-0.03707659906396256,27811,1.1308313076147,4,399,0,0,0,0,0,0
394952954,1,2036,2036,25677,0,0,0,0,0,0,0.01090470070491101,-0.10031991944957207,25677,0.878049114951468,2,2036,0,0,0,0,0,0
394952958,1,67,67,8492,0,0,0,0,0,0,0.19182760244936412,-0.07262894736842106,8492,0.791409745371195,3,67,0,0,0,0,0,0
394952965,1,383,383,16532,0,0,0,0,0,0,0.0023590612146140817,0.0423314332247557,16532,1.31148382432008,8,383,0,0,0,0,0,0
394952966,0,0,0,26600,0,0,0,0,0,0,0.17962406015037594,-0.03317742429397754,26600,1.27437934813324,4,0,0,0,0,0,0,0
394952967,1,9,9,5620,0,0,0,0,0,0,0.16174377224199288,0.02499786324786325,5620,0.707859625353596,7,9,0,0,0,0,0,0
394952970,1,9,9,4524,0,0,0,0,0,0,0.1872236958443855,0.03207644710578843,4524,1.34413079589496,7,9,0,0,0,0,0,0
394952972,1,519,519,11474,0,0,0,0,0,0,0.036168729301028414,-0.037325590551181106,11474,1.46812136467103,4,519,0,0,0,0,0,0
394952973,1,50,50,5363,0,0,0,0,0,0,0.08968860712287899,-0.24462830188679247,5363,0.327778980725371,1,50,0,0,0,0,0,0
394952979,1,38,38,8977,0,0,0,0,0,0,0.25899520998106274,-0.010351372549019609,8977,2.0830656527961,5,38,0,0,0,0,0,0
394952982,1,89,89,6599,0,0,0,0,0,0,0.019396878314896195,0.01776933962264151,6599,0.498891543708523,6,89,0,0,0,0,0,0
394952991,1,2,2,4731,0,0,0,0,0,0,6.341154090044388e-4,-0.01115,4731,0.495268536851974,5,2,0,0,0,0,0,0
394952993,1,456,456,28538,0,0,0,0,0,0,0.1666900273319784,0.048719575230296824,28538,0.366406319860117,8,456,0,0,0,0,0,0
394952998,1,90,90,22671,0,0,0,0,0,0,2.6465528648934763e-4,0.024825746268656718,22671,2.46362948154646,6,90,0,0,0,0,0,0
394952999,1,23,23,10028,0,0,0,0,0,0,0.11627443159154367,-0.076345,10028,0.41330890632075,3,23,0,0,0,0,0,0
394953e3,0,0,0,260,0,0,0,0,0,0,0.08461538461538462,0.0634,260,5.03434606462709,9,0,0,0,0,0,0,0
394953004,1,29,29,2550,0,0,0,0,0,0,0.12470588235294118,-0.019599444444444447,2550,0.791409745371195,4,29,0,0,0,0,0,0
394953012,1,1952,1952,19403,0,0,0,0,0,0,0.014224604442611968,-0.14032221318144833,19403,1.41988970732017,2,1952,0,0,0,0,0,0
394953014,1,15,15,4156,0,0,0,0,0,0,0.060153994225216556,0.05856015325670498,4156,1.23160749894382,9,15,0,0,0,0,0,0
394953015,1,38,38,2410,0,0,0,0,0,0,0.03319502074688797,0.02338888888888889,2410,1.29420409095819,6,38,0,0,0,0,0,0
394953025,1,19,19,35520,0,0,0,0,0,0,0.18313626126126126,0.0308484375,35520,0.519881011362473,7,19,0,0,0,0,0,0
394953026,1,90,91,23102,1,0,1,0,1,1,0.22534845467924855,0.047142583333333335,23102,0.519881011362473,8,90,0,0,0,0,0,0
394953027,1,207,207,10728,0,0,0,0,0,0,0.01435495898583147,-0.055033762057877814,10728,2.61648004676415,3,207,0,0,0,0,0,0
394953033,1,349,349,22265,0,0,0,0,0,0,0.006781944756344038,-0.1409839304168102,22265,1.54859398637032,2,349,0,0,0,0,0,0
394953034,0,0,0,899,0,0,0,0,0,0,0.002224694104560623,0.038639461883408076,899,2.0533755212883,8,0,0,0,0,0,0,0
394953039,1,1,1,4532,0,0,0,0,0,0,6.619593998234774e-4,0.06278742593811718,4532,0.648214272774118,9,1,0,0,0,0,0,0
394953042,0,0,0,6810,0,0,0,0,0,0,0.031864904552129224,0.053378947368421054,6810,0.791655965449055,9,0,0,0,0,0,0,0
394953045,1,262,262,9748,0,0,0,0,0,0,0.01897825194911777,0.03554150417827298,9748,0.454524598660138,7,262,0,0,0,0,0,0
394953049,1,105,105,19106,0,0,0,0,0,0,5.233957918978331e-4,0.050696505892025213,19106,0.327778980725371,9,105,0,0,0,0,0,0
394953063,1,90,90,1289,0,0,0,0,0,0,0.003878975950349108,-0.09153410138248848,1289,0.319766734334857,2,90,0,0,0,0,0,0
394953065,0,0,0,2950,0,0,0,0,0,0,0,0.0362,2950,1.00725530899921,7,0,0,0,0,0,0,0
394953069,1,1052,1052,8959,0,0,0,0,0,0,0.09342560553633218,-0.26359889224572003,8959,1.37861601465228,1,1052,0,0,0,0,0,0
394953071,1,134,134,6553,0,0,0,0,0,0,0.03265679841294064,0.01660170278637771,6553,0.539620129385215,6,134,0,0,0,0,0,0
394953073,1,5,5,5236,0,0,0,0,0,0,0.0017188693659281895,0.06044108818011257,5236,1.25658385776377,9,5,0,0,0,0,0,0
394953076,1,323,323,95041,0,0,0,0,0,0,0.001188960553866226,-0.06674367588932806,95041,0.433182367186924,3,323,0,0,0,0,0,0
394953077,1,23,23,6101,0,0,0,0,0,0,0,0.06914243048403708,6101,1.31148382432008,10,23,0,0,0,0,0,0
