totalfakebinary18_presurvey,pol_therm_media,pol_therm_media_w2,massmedia_trust,massmedia_trustw2,affect_merged_leanersw1,affect_merged_leaners,lean_Dem,ideology,polknow,pol_therm_trump,agecat,nonwhite,college,weight
0,80,86,4,4,80,95,1,1,4,0,4,0,1,0.707850111
NA,0,0,1,1,100,95,0,6,3,99,4,0,1,0.808827312
1,10,9,2,2,86,51,0,6,4,97,3,0,0,0.844407653
0,75,NA,3,NA,54,NA,1,1,3,2,2,1,0,1.288012252
0,59,30,3,2,64,44,0,6,2,93,4,0,0,0.816546957
0,71,69,3,3,67,70,1,1,5,0,1,0,1,1.050536911
0,70,75,3,3,60,60,1,1,3,0,4,0,0,0.878375502
0,50,51,3,1,50,-2,1,4,3,51,3,1,0,0.925063359
0,31,21,2,1,65,50,0,6,4,90,4,0,0,0.903834928
0,100,90,4,4,86,67,1,2,4,1,4,0,0,0.860143167
NA,58,NA,3,NA,58,NA,1,1,3,1,3,0,1,0.878504529
0,9,62,2,3,76,50,0,7,4,83,4,0,0,0.88878483
NA,95,95,4,4,85,99,1,2,5,0,4,0,1,0.707850111
0,85,66,2,3,59,55,1,1,3,0,4,0,1,0.517034442
0,50,51,3,3,-2,0,0,5,4,12,2,1,0,0.843905912
0,51,62,3,3,77,80,1,2,5,0,4,0,1,0.844511932
NA,35,2,3,2,0,0,NA,5,5,82,3,0,1,1.056770223
0,87,91,4,4,72,78,1,2,5,0,3,0,0,0.738988461
NA,85,85,3,3,70,60,1,2,5,10,4,1,0,1.00351983
0,89,66,3,3,76,51,1,1,4,3,4,0,1,0.92329157
0,86,91,3,4,NA,87,1,2,5,0,4,0,0,0.907176171
0,68,53,3,3,16,28,1,1,4,3,4,0,1,0.891357824
NA,73,83,3,3,83,89,1,4,5,1,3,0,1,0.850822173
0,58,67,2,3,30,62,1,2,1,7,4,1,0,0.961716252
0,12,47,2,3,26,24,1,1,1,2,2,0,0,0.821391691
0,77,59,3,3,78,54,1,2,5,1,3,0,0,0.86188071
NA,10,1,1,1,85,70,0,7,4,94,4,0,1,0.808827312
0,78,71,4,4,44,46,1,4,5,3,4,0,0,0.730333528
NA,57,69,3,3,38,31,1,2,4,3,3,1,0,0.776142816
1,30,40,2,2,55,10,0,7,3,95,4,0,0,0.867622971
0,55,60,3,3,25,30,1,3,4,55,1,0,0,0.993328861
0,31,38,3,3,79,95,1,1,5,4,4,0,1,0.925225015
0,81,90,4,3,30,35,1,3,5,16,2,0,0,0.512032358
0,61,NA,3,3,15,NA,1,1,1,60,4,0,0,0.7909966
0,98,91,4,4,74,54,1,4,3,1,4,0,0,0.835914461
0,90,75,4,3,70,72,1,1,3,1,4,0,0,1.067444486
NA,29,0,3,2,61,12,1,1,3,0,4,0,1,0.844511932
NA,66,81,3,3,80,76,1,1,5,0,4,0,0,0.901197583
0,19,40,2,2,61,60,0,6,5,63,3,0,0,0.864147231
NA,21,6,2,2,49,50,0,6,4,90,4,0,1,0.964984401
0,90,69,3,3,NA,NA,NA,4,5,NA,4,0,0,0.72186666
NA,NA,52,3,3,NA,89,1,4,1,NA,3,1,0,0.81839987
0,22,21,2,2,0,0,NA,6,2,83,4,0,0,0.878375502
0,86,97,4,4,0,0,NA,3,4,5,2,1,0,0.97506447
0,1,NA,1,NA,85,NA,0,7,5,95,4,0,1,0.808827312
0,9,7,2,2,67,44,0,6,5,97,4,0,0,0.968522264
NA,75,NA,3,NA,75,NA,1,1,5,1,4,0,1,0.872701801
0,2,1,1,1,0,0,NA,7,5,100,3,0,0,0.864147231
0,2,10,1,1,0,0,NA,6,5,49,4,0,1,0.917031489
0,6,NA,1,NA,0,NA,NA,5,5,90,2,0,0,0.855716833
0,13,14,2,2,17,21,0,5,4,98,4,0,0,0.88878483
1,60,61,2,2,88,89,0,7,3,97,4,0,1,0.964984401
1,6,3,1,1,50,57,0,7,5,100,4,0,1,0.783951277
0,2,NA,1,NA,59,NA,0,5,2,70,1,0,1,1.017572973
0,64,75,3,3,69,68,1,1,4,0,4,0,1,0.707850111
1,1,2,1,1,87,89,0,7,5,100,4,1,0,0.643208281
0,81,NA,4,NA,51,NA,1,3,5,1,4,0,1,0.812056345
0,85,75,3,3,98,91,1,1,5,0,4,0,1,0.92290621
NA,9,11,2,2,65,72,0,6,5,96,4,0,1,0.808827312
0,19,3,1,2,69,72,0,4,3,99,4,0,0,0.88878483
0,89,95,4,4,70,51,1,1,5,0,4,0,1,0.819701923
0,60,82,3,3,79,85,1,2,1,0,3,0,0,0.803568893
1,32,15,3,2,80,74,0,7,4,94,4,0,1,0.808489726
NA,41,63,2,2,73,61,1,1,2,4,2,0,0,0.821391691
0,69,68,3,3,24,38,1,5,2,67,3,0,1,0.878504529
0,91,75,3,3,76,40,1,2,5,1,3,0,1,0.903411034
0,51,67,3,3,37,44,0,6,4,91,4,0,1,0.964984401
0,60,81,3,3,100,100,1,1,5,0,4,0,1,0.971557222
0,0,0,1,2,91,100,0,7,5,94,4,0,1,0.808827312
0,92,100,4,4,95,97,1,2,4,2,3,0,1,0.878871349
0,73,90,3,3,80,75,1,1,3,1,2,0,1,0.83118332
0,97,95,4,4,-74,-70,0,4,4,2,4,0,1,0.925225015
1,3,36,2,2,75,91,0,7,4,90,3,0,1,0.97219482
0,20,15,1,2,69,65,0,6,5,100,3,1,0,0.834653595
0,56,NA,1,3,0,NA,NA,4,0,54,2,0,0,0.751644643
0,66,70,3,3,71,79,1,2,5,3,4,0,0,0.848145069
0,16,16,2,2,27,33,0,6,5,89,4,0,0,1.029756452
NA,91,78,4,3,12,12,1,3,5,5,4,0,0,0.815033537
0,88,69,3,3,90,97,1,2,3,0,4,0,0,0.7909966
0,21,6,2,2,0,0,NA,6,5,71,4,1,0,0.856124187
NA,2,1,2,2,93,99,0,7,2,98,3,0,0,1.042712607
0,60,80,3,3,0,0,NA,7,3,86,3,0,0,0.775776629
0,0,0,1,1,70,80,0,6,4,100,4,0,1,0.808827312
0,88,88,3,3,-1,-2,0,4,1,63,4,0,0,0.874061937
0,25,22,3,3,100,91,1,4,5,0,3,0,0,0.803796446
NA,85,76,3,3,99,83,1,1,5,0,3,1,0,0.897718338
0,85,90,3,3,67,73,1,2,5,0,4,0,0,1.067444486
0,12,0,1,1,68,59,0,7,2,90,4,0,0,0.969135818
1,1,2,1,1,0,0,NA,7,4,98,4,0,1,0.808827312
NA,85,85,4,3,67,3,1,4,2,20,3,1,0,0.947004739
0,1,1,1,1,0,0,NA,7,5,95,3,0,0,0.907469147
0,1,1,1,1,85,49,0,6,5,99,3,0,0,0.984830895
0,11,41,2,2,75,44,0,7,4,100,4,0,0,0.901789007
NA,75,95,3,3,89,99,1,2,4,1,1,0,1,1.254826023
NA,84,85,4,4,86,69,1,1,5,0,4,0,1,0.844511932
0,84,50,3,3,49,27,1,3,4,0,4,0,1,0.992312137
0,31,22,1,2,42,7,0,5,4,91,4,0,0,0.920393544
NA,40,43,2,2,0,0,NA,4,2,98,4,0,0,0.937815785
0,13,12,2,2,42,40,0,7,3,74,3,0,1,1.003826157
NA,1,1,1,2,84,90,0,7,5,100,4,0,1,0.808827312
1,3,4,1,1,88,82,0,6,1,99,4,0,0,1.029756452
0,89,91,3,3,83,59,1,1,5,0,4,0,1,0.878504529
0,0,0,1,1,50,31,0,7,5,100,4,0,0,0.901789007
0,31,NA,3,NA,0,NA,NA,5,1,6,3,0,0,0.852636109
0,40,30,3,2,75,50,1,4,2,1,3,0,0,0.769062027
0,81,80,3,3,0,0,NA,4,1,99,2,1,0,0.965561768
0,49,40,3,2,91,84,0,7,1,100,3,0,0,0.824302409
NA,9,7,1,2,82,72,0,7,3,94,4,1,1,0.63043242
1,58,49,2,3,57,40,0,6,4,74,4,0,0,0.901789007
0,25,26,2,2,0,0,NA,5,4,71,3,0,0,0.907469147
NA,70,59,3,3,71,62,1,2,5,0,4,0,0,0.730333528
0,66,15,3,2,0,0,NA,4,2,3,3,0,1,0.925225015
0,48,41,2,2,55,17,1,2,2,0,3,1,0,0.876918886
0,2,1,1,1,0,0,NA,4,2,24,4,0,0,0.929345078
0,15,6,2,2,0,0,NA,4,2,71,4,0,0,1.083893238
0,15,7,2,2,39,45,0,6,5,79,4,1,1,0.63043242
0,35,41,2,2,76,90,0,7,5,89,4,0,0,1.036587905
1,9,11,2,2,56,25,0,5,5,82,4,0,0,0.918200701
0,25,25,2,2,73,54,0,6,4,95,4,0,1,0.808827312
NA,41,22,2,2,41,21,1,1,4,0,4,0,0,0.801719343
NA,20,40,2,2,71,79,0,7,2,97,4,0,0,1.051754649
1,3,6,1,1,50,62,0,7,3,99,4,0,1,0.927898916
0,95,70,4,3,0,80,1,2,5,0,3,0,0,0.803796446
0,89,60,3,3,100,99,1,1,2,0,3,1,0,0.835882957
0,86,84,3,4,30,50,1,2,5,6,3,0,1,1.028196687
0,71,71,4,3,63,67,1,3,4,8,4,0,1,0.819701923
NA,38,28,4,3,82,76,0,7,2,97,3,0,0,0.998749814
0,58,91,4,3,13,21,0,6,5,13,4,0,1,0.441253747
0,92,93,4,4,99,93,1,3,5,1,3,1,0,0.866156363
0,64,86,3,3,23,41,0,3,3,71,4,0,0,0.969135818
NA,75,70,3,3,49,56,1,1,5,0,4,0,1,0.862565331
NA,100,99,3,3,100,100,1,1,1,0,4,1,0,1.221971934
NA,67,59,3,3,0,0,NA,4,2,100,4,0,0,1.014906931
0,70,50,2,3,1,0,0,6,1,31,4,0,0,0.844407653
0,61,8,3,3,16,66,1,4,5,3,4,0,1,0.92290621
0,0,NA,1,NA,57,NA,0,7,5,100,3,0,0,1.06122284
0,91,62,3,3,59,20,1,1,5,0,4,0,1,0.575553862
0,62,70,3,3,92,70,0,2,2,100,4,0,0,0.982845485
0,61,31,3,3,15,10,1,4,1,60,4,1,0,0.959374667
NA,0,NA,2,NA,90,NA,0,7,2,100,4,1,0,1.242230639
0,75,85,4,4,0,0,NA,2,3,5,3,0,0,0.756263673
0,6,27,2,2,85,42,0,7,5,100,4,0,1,1.003826157
0,0,0,1,1,65,68,0,7,4,87,2,1,1,1.268496707
0,75,35,3,3,60,80,1,3,2,0,3,0,0,0.50092213
0,66,58,4,3,68,71,1,2,5,0,2,0,1,0.852056977
0,72,86,3,3,54,73,1,4,1,23,4,1,1,0.73605
0,NA,NA,1,1,NA,NA,1,6,2,14,2,1,0,0.97085766
0,94,98,4,3,58,56,1,2,5,6,4,1,1,0.980283028
1,0,10,2,2,50,41,0,6,5,95,4,0,1,0.917031489
NA,100,94,4,4,88,49,1,1,5,1,4,0,1,0.707850111
0,40,NA,4,NA,11,NA,1,4,5,1,2,0,1,0.963694012
0,9,NA,2,NA,40,NA,0,5,2,49,3,0,1,1.003826157
1,6,11,2,2,65,83,0,6,5,80,4,0,1,0.808827312
0,35,15,2,2,51,30,0,6,5,60,3,0,0,0.864147231
NA,4,9,1,1,69,61,0,5,5,97,4,0,0,0.901789007
0,78,72,3,2,70,91,1,4,5,0,4,0,1,0.707554671
NA,61,95,4,4,9,19,1,4,2,3,4,0,0,0.901197583
0,51,50,1,3,68,0,1,4,5,2,4,0,0,0.738988461
NA,67,NA,3,NA,76,NA,1,1,5,0,4,0,1,0.92329157
0,50,NA,3,3,NA,NA,NA,4,2,49,3,0,0,0.471433393
0,31,20,2,2,43,47,0,4,1,75,3,0,0,0.794477911
0,22,1,2,2,49,3,0,5,3,49,3,0,0,0.964232456
0,12,41,2,3,-46,-1,1,4,4,63,3,0,1,1.057211478
0,4,9,2,2,36,27,0,6,4,80,3,0,0,0.864147231
0,68,64,3,3,73,74,1,2,5,1,4,1,1,0.964750977
0,51,66,4,3,55,66,1,3,2,2,4,0,1,0.92329157
0,46,67,3,3,41,39,1,3,5,2,3,0,0,0.756263673
0,70,81,3,3,NA,64,1,2,4,0,4,0,0,0.888201936
0,70,NA,3,NA,49,NA,1,2,5,0,1,0,1,0.890535138
0,31,20,2,2,24,40,0,5,5,96,4,0,0,0.878375502
0,59,NA,3,NA,38,NA,1,4,4,2,2,0,1,0.83118332
0,0,0,2,2,20,10,0,7,5,0,4,0,1,0.506212967
NA,90,85,3,3,88,78,1,1,3,5,3,0,0,1.233713357
0,14,3,2,1,54,62,0,6,2,84,3,0,1,1.003826157
0,40,51,3,3,40,52,0,6,4,60,4,0,0,0.844407653
0,31,33,3,2,30,21,0,6,5,60,4,0,0,0.964232456
1,34,5,2,2,48,26,0,6,4,97,4,0,0,0.914545967
NA,7,12,2,2,0,0,NA,7,5,100,3,0,1,1.105708953
0,20,31,2,2,0,0,NA,3,4,60,4,0,0,1.036587905
NA,8,76,3,4,10,-2,1,4,1,9,2,1,0,0.967379897
NA,50,71,2,2,66,61,0,6,1,93,2,0,0,0.855716833
0,23,NA,2,NA,72,NA,0,7,4,91,4,0,1,0.808827312
0,21,16,2,2,29,11,0,5,2,45,3,0,0,0.801719343
0,54,NA,3,NA,51,NA,1,3,1,0,2,0,0,0.521598661
0,27,NA,2,NA,31,NA,1,3,1,39,2,0,0,1.112716896
0,50,10,2,2,76,71,1,1,2,0,3,0,0,1.067444486
0,4,2,1,2,47,75,0,7,5,99,4,0,0,1.044323676
NA,5,0,1,2,91,98,0,7,3,100,3,1,0,0.926669001
NA,91,NA,4,NA,60,NA,1,1,4,1,4,0,0,0.843853862
NA,56,47,3,3,58,14,1,4,5,1,3,1,1,0.934234874
1,8,NA,2,NA,40,NA,0,6,4,96,4,0,0,0.891227375
0,1,1,2,1,0,0,NA,7,2,99,4,0,0,0.969135818
0,76,99,4,4,99,95,1,3,2,2,4,0,0,1.214067413
0,7,41,2,2,20,5,0,7,4,84,4,0,1,0.808827312
NA,62,NA,3,NA,69,NA,1,4,1,1,2,0,0,0.821391691
0,30,35,2,2,60,60,1,4,1,1,3,1,0,0.897718338
NA,61,68,3,3,0,0,NA,4,5,85,4,0,0,0.784950812
1,39,48,2,2,21,27,0,5,5,63,4,0,1,0.808827312
1,30,6,1,1,80,99,0,6,4,90,4,0,0,1.000851606
0,30,NA,2,NA,0,NA,NA,4,1,45,1,1,0,1.027987621
NA,51,NA,3,NA,96,NA,0,7,1,100,3,0,0,0.918460714
0,31,41,2,2,52,45,1,1,4,4,4,0,1,0.707850111
NA,16,41,2,2,45,60,0,6,4,96,3,0,1,1.004245306
0,53,74,3,3,0,0,NA,4,3,32,4,0,0,0.828494192
NA,87,29,3,2,96,92,1,4,1,1,3,1,1,0.884942082
0,7,6,2,1,59,59,0,6,3,70,4,0,1,1.054561887
1,24,32,2,3,0,0,NA,4,2,3,3,0,0,0.50092213
0,94,NA,3,NA,91,NA,1,1,5,1,1,0,1,1.008604774
NA,80,80,4,4,79,84,1,1,5,1,2,1,0,0.97506447
0,100,51,3,3,100,69,1,4,5,0,4,0,1,0.691449761
0,90,89,4,4,71,84,1,1,5,2,4,0,0,0.738988461
NA,73,88,3,3,86,86,1,1,5,0,1,0,1,0.890535138
0,1,3,1,1,99,81,0,6,3,100,3,0,1,0.858508568
0,46,44,2,2,22,27,0,5,5,77,4,0,1,1.054561887
0,1,81,4,4,98,98,1,1,5,0,4,0,1,0.891357824
0,99,NA,4,NA,85,NA,1,3,5,2,4,0,0,0.907176171
0,85,85,4,3,0,0,NA,4,1,23,3,0,0,0.853810585
0,51,NA,3,NA,0,NA,1,4,2,47,2,1,1,0.957286107
0,63,46,2,3,0,0,NA,2,3,5,4,1,0,0.671551642
0,72,91,3,3,100,91,1,4,4,0,4,1,0,0.898896029
0,10,20,1,2,0,-1,1,4,1,6,3,1,0,0.834653595
0,5,4,2,2,66,49,0,5,4,95,2,0,0,1.329680909
0,90,91,4,4,46,49,1,4,4,1,2,0,1,0.915805222
1,10,NA,2,NA,0,NA,NA,4,5,0,3,0,0,0.841911589
NA,19,0,2,2,65,66,0,6,5,85,1,0,1,1.11917496
0,3,1,1,1,48,1,1,1,2,2,4,1,0,0.991885871
NA,90,94,4,3,28,27,1,1,3,66,3,0,0,0.928735583
0,1,3,1,2,99,98,0,6,1,100,4,0,0,0.937815785
NA,54,63,3,3,0,0,NA,1,3,2,3,0,0,0.843853862
NA,78,63,3,3,21,37,1,2,5,55,4,0,0,0.843853862
0,94,89,3,3,NA,100,1,4,2,0,2,1,1,0.91270193
0,100,99,4,3,97,91,1,NA,5,1,4,0,0,0.872859604
0,45,67,3,4,1,-9,1,5,1,52,4,0,1,1.11015313
0,21,40,2,2,25,30,0,5,5,94,3,0,1,1.057211478
0,96,41,3,2,90,-8,1,1,4,4,4,0,1,0.971557222
0,2,5,2,2,-29,-66,1,4,4,90,3,0,0,0.918460714
0,90,74,3,3,60,67,1,4,3,1,4,0,1,0.878504529
0,88,59,3,3,29,46,1,4,2,1,4,1,1,0.981527144
NA,4,NA,2,NA,NA,NA,NA,6,0,65,2,1,0,0.874839081
0,9,20,2,2,37,29,0,6,5,98,4,0,1,1.056770223
0,9,25,2,2,0,0,NA,5,3,84,4,0,0,0.891227375
0,41,46,3,3,30,48,0,6,5,60,4,0,1,0.808827312
NA,35,30,2,2,16,0,0,4,4,74,3,0,1,1.044799631
NA,41,21,2,2,0,0,NA,5,5,46,4,0,0,0.528709657
NA,70,80,3,4,100,90,1,2,5,0,3,0,0,0.803796446
NA,48,NA,4,NA,100,NA,1,1,2,0,4,1,0,0.991885871
0,11,21,2,2,20,19,0,5,4,70,4,0,1,0.808827312
0,100,NA,4,NA,100,NA,1,1,4,0,3,0,0,0.803796446
0,70,60,3,3,96,87,1,2,5,0,3,0,1,0.850822173
0,47,15,2,2,48,17,1,4,1,0,2,0,0,0.821391691
0,30,11,2,2,57,66,0,5,3,95,4,0,1,0.808489726
1,91,93,4,4,78,97,1,1,5,0,4,0,1,0.889877439
0,71,64,3,3,67,55,1,2,5,0,2,0,1,0.940417963
0,80,95,4,3,34,60,1,2,4,0,3,0,0,0.803568893
0,50,61,3,3,31,41,1,4,4,16,3,0,1,0.834849056
NA,20,9,2,2,50,30,0,6,3,85,4,0,0,0.844407653
0,70,65,3,3,68,85,1,1,5,1,3,0,0,0.794177109
0,100,47,4,4,0,87,0,4,2,97,3,0,0,0.947813419
0,88,84,3,4,67,72,1,1,5,NA,4,0,1,0.862565331
0,56,53,2,2,45,54,1,1,1,6,2,1,0,0.990324974
0,78,84,4,3,30,33,1,2,2,38,2,0,1,0.811925433
1,1,1,2,2,0,0,NA,4,1,6,2,0,1,0.518136182
0,50,NA,3,NA,0,NA,NA,2,4,1,2,1,0,0.598524757
0,50,NA,3,NA,38,NA,1,3,2,33,3,0,0,0.756263673
NA,39,68,2,3,0,0,NA,4,2,13,2,1,0,0.990324974
0,71,59,3,3,31,43,1,4,1,21,3,0,0,0.794477911
1,70,56,4,4,30,-4,0,1,0,63,3,0,0,0.841911589
0,26,11,2,1,NA,NA,NA,3,2,1,2,0,0,0.485351929
0,70,64,3,3,79,59,1,2,3,0,3,0,0,0.803568893
0,0,4,1,1,20,1,0,7,5,31,3,0,0,0.936210873
NA,9,4,2,1,50,43,0,6,3,98,4,0,0,0.878375502
0,58,61,3,2,69,48,1,2,2,3,2,1,0,0.990324974
0,49,49,3,3,55,53,0,6,4,60,1,0,0,1.045870135
NA,100,91,4,3,57,62,1,4,2,31,4,1,0,1.205428866
NA,73,NA,3,NA,100,NA,1,1,2,0,2,1,0,0.914721248
0,50,46,3,3,4,0,1,4,3,59,3,0,0,0.918460714
0,87,85,3,4,43,50,1,3,2,5,3,1,0,0.87990392
0,81,91,4,3,41,49,1,3,3,7,4,1,1,1.014113333
0,17,47,3,3,24,57,1,5,0,17,3,1,1,0.884942082
0,44,NA,2,NA,0,NA,NA,4,2,53,3,0,0,0.810266114
0,70,40,2,2,89,55,0,6,4,90,2,0,0,0.949688606
0,41,40,2,2,90,80,0,7,5,95,4,0,1,0.808827312
0,44,51,3,3,74,66,0,6,5,100,4,0,1,1.057211478
0,31,60,3,3,79,80,0,6,1,98,3,0,0,0.918200701
0,40,29,2,2,69,28,0,6,4,88,4,0,0,0.997375964
0,53,43,2,3,81,0,1,5,2,2,3,1,0,0.839695575
0,5,10,2,2,82,70,0,7,3,100,4,0,0,0.844407653
NA,51,91,3,4,0,0,NA,4,4,4,4,1,0,0.939547991
0,88,84,3,3,0,0,NA,4,3,2,4,1,1,0.84429395
0,15,8,1,1,0,0,NA,4,4,41,4,0,1,0.526444862
0,6,NA,2,NA,66,NA,0,7,3,99,3,0,0,0.864147231
0,5,2,2,2,67,46,0,7,5,81,3,0,1,1.057211478
NA,12,NA,2,NA,71,NA,0,7,5,93,4,0,1,1.057211478
0,10,11,2,2,60,52,1,2,2,0,3,0,1,0.992312137
0,5,3,2,2,70,85,1,2,3,0,4,0,1,0.900423073
0,2,0,1,2,95,60,0,4,1,95,3,0,0,0.918200701
0,57,47,3,3,90,88,1,1,4,0,2,0,1,0.915805222
NA,12,38,2,2,96,95,0,7,5,81,4,0,0,0.52603464
0,60,50,3,3,95,86,1,1,2,5,3,1,1,0.809230088
0,7,5,2,2,17,17,0,7,5,68,3,0,0,0.907469147
0,4,10,2,2,0,0,NA,4,3,10,4,0,1,0.575553862
0,53,70,3,3,60,82,1,2,4,3,4,0,1,0.707850111
0,5,11,2,1,38,10,0,7,4,91,4,1,0,0.977611613
0,28,31,2,2,-26,59,1,4,1,21,4,0,0,0.901197583
0,11,13,1,1,77,73,0,6,2,77,4,0,1,1.003826157
0,75,82,3,3,39,27,1,3,4,17,4,0,1,0.707850111
NA,1,NA,3,2,-4,NA,1,1,0,17,3,1,1,0.832472088
NA,92,91,4,3,72,67,1,1,5,3,4,0,1,0.441253747
0,61,75,3,3,0,10,1,3,5,80,4,0,1,0.808827312
0,100,90,4,4,79,60,1,3,5,0,3,0,0,0.86188071
0,73,87,3,3,61,39,1,2,4,0,3,0,1,0.924838848
0,91,76,4,3,100,100,1,2,5,0,4,0,1,0.834849056
0,50,41,3,3,91,80,1,6,3,1,3,0,0,0.813321963
0,50,63,3,2,51,37,1,1,4,8,4,0,1,0.819701923
0,50,NA,2,2,NA,NA,NA,4,2,50,3,0,0,0.785173092
0,36,4,3,1,47,86,0,7,2,82,3,0,1,0.953943083
0,99,72,4,3,89,93,1,1,5,1,4,0,1,0.889877439
0,49,88,4,4,-3,30,1,2,5,3,4,0,1,0.92329157
0,59,65,3,3,59,63,1,4,1,62,3,1,0,1.103769371
0,78,63,3,4,37,24,0,2,2,100,3,0,0,0.918200701
0,75,NA,3,NA,70,NA,1,3,4,3,1,1,0,0.644180987
NA,90,85,3,3,59,75,1,1,5,16,4,0,0,0.803568893
0,100,48,3,3,100,-11,1,4,4,0,3,0,0,0.839314583
1,NA,NA,1,2,NA,NA,0,2,0,NA,3,0,0,0.794477911
NA,18,51,2,2,55,52,0,4,2,94,3,0,0,0.804096246
0,60,NA,3,NA,45,NA,1,2,3,18,2,0,0,0.855716833
NA,NA,50,2,2,0,0,NA,4,1,1,3,1,1,0.752995384
0,80,85,4,3,75,63,1,3,4,3,4,0,1,0.862565331
0,40,60,3,3,0,0,NA,7,5,86,4,0,0,1.014906931
0,62,NA,3,NA,87,NA,1,1,2,0,2,0,0,0.831125724
0,100,100,4,4,99,81,1,2,5,1,3,0,1,0.925225015
0,39,60,3,3,0,0,NA,4,5,5,3,0,1,0.925225015
0,41,50,3,3,34,29,0,6,1,6,2,0,0,0.925217391
0,89,69,3,3,98,91,1,4,5,3,4,1,1,0.878318066
0,NA,43,2,2,NA,9,1,4,1,NA,4,1,0,0.925063359
NA,50,51,3,2,0,0,NA,4,2,10,2,0,0,0.872500649
0,40,NA,2,NA,68,NA,1,1,2,1,4,1,0,0.810979978
0,11,30,2,3,56,59,0,4,4,79,4,0,0,0.891227375
NA,72,79,3,3,58,75,1,1,3,0,4,0,1,0.92329157
0,90,0,3,4,48,74,1,4,4,3,4,1,1,0.73605
0,77,72,4,4,47,56,1,1,5,10,4,0,1,0.92290621
0,59,48,2,2,36,34,1,4,2,9,3,0,0,0.874061937
0,14,20,2,4,0,0,NA,2,0,53,2,0,1,0.811925433
0,75,84,3,3,74,48,1,2,5,1,4,0,1,0.92329157
0,62,73,3,3,70,54,1,3,3,2,4,0,1,0.707850111
0,66,NA,3,NA,0,NA,NA,4,5,0,2,0,1,0.586229971
0,47,50,3,3,80,90,1,1,2,0,1,0,0,0.91529957
0,15,31,2,2,90,79,0,6,1,85,3,0,0,0.964232456
NA,12,9,1,1,-37,-36,1,4,4,84,3,0,1,1.004245306
0,89,NA,3,NA,26,NA,1,2,2,40,4,0,0,0.794477911
NA,11,11,2,2,42,44,0,6,4,100,3,0,0,0.517077275
0,37,43,3,3,NA,0,NA,4,1,53,2,0,0,0.760552127
NA,31,29,2,2,30,10,0,5,3,72,3,1,1,0.764784607
NA,70,59,3,4,69,58,1,1,5,0,4,0,1,0.707850111
NA,59,NA,4,NA,0,NA,NA,4,5,12,4,1,1,0.703923407
0,38,45,3,2,32,-8,0,2,5,28,2,0,0,0.949688606
0,83,NA,4,NA,86,NA,1,3,5,1,3,0,1,0.878871349
NA,66,NA,3,NA,-15,NA,0,3,2,83,3,0,1,1.057211478
0,6,12,1,2,99,98,0,7,2,100,3,0,0,0.918200701
0,NA,NA,2,1,NA,NA,1,4,3,NA,1,0,0,0.96892631
0,53,NA,3,NA,67,NA,1,1,3,2,2,0,1,0.963694012
0,52,50,3,3,78,71,1,1,2,1,3,0,1,0.925225015
0,5,10,1,2,73,61,0,6,5,90,4,0,0,0.901789007
0,0,0,1,1,0,0,NA,6,2,91,4,1,0,0.886862201
NA,27,18,2,2,32,15,0,6,4,46,3,0,1,0.547869497
0,89,66,3,3,31,26,1,1,5,0,2,1,0,0.893527852
0,80,71,3,3,73,75,1,2,5,2,4,0,1,0.891357824
0,60,72,3,3,40,60,1,2,4,2,2,1,0,0.878168999
0,4,16,1,1,16,50,0,5,2,97,3,0,0,0.864147231
NA,94,79,3,3,87,91,1,1,3,0,4,0,1,0.92329157
NA,85,NA,3,NA,44,NA,1,4,2,13,1,1,0,1.106488181
0,15,11,2,2,48,62,0,7,5,100,4,0,1,0.808489726
0,59,NA,2,NA,86,NA,0,7,5,86,4,0,0,0.918200701
NA,60,27,2,3,73,100,1,1,3,10,2,1,0,1.725682374
0,22,14,2,2,36,34,0,4,2,81,4,0,0,0.969135818
0,92,8,4,3,95,90,1,2,5,4,4,1,1,0.944517452
NA,10,16,1,1,80,95,0,7,3,100,4,0,0,0.937815785
0,100,91,4,4,95,90,1,2,5,1,4,0,0,0.820735153
0,90,NA,3,NA,66,NA,1,2,5,0,4,0,1,0.862565331
0,72,63,3,3,59,39,1,4,5,1,4,1,0,0.739344315
0,37,4,2,2,87,85,0,7,2,88,3,0,0,0.947813419
NA,36,NA,2,NA,29,NA,0,7,4,88,3,0,0,0.918200701
NA,69,NA,3,NA,50,NA,1,1,3,0,1,0,0,5.152874609
0,40,50,2,3,NA,0,NA,4,1,51,2,0,0,0.811869172
NA,16,7,1,2,-5,93,1,6,1,49,3,0,0,0.785173092
NA,5,6,2,2,51,31,0,7,5,100,3,0,1,1.003826157
0,59,39,2,2,59,59,0,7,2,80,4,0,0,0.969135818
0,95,96,4,4,75,87,1,2,4,6,3,0,0,0.803568893
0,27,33,2,1,65,62,0,7,5,77,4,0,1,0.808827312
NA,92,90,4,3,70,69,1,2,5,1,3,0,1,0.878871349
0,94,90,4,4,85,82,1,1,3,10,4,1,0,0.898896029
0,75,70,3,3,89,69,1,1,2,0,2,1,1,0.829963187
0,90,72,3,3,88,74,1,2,2,0,4,0,0,0.907176171
NA,100,100,4,4,94,99,1,2,3,2,4,0,0,0.815033537
NA,32,1,2,1,30,18,0,6,4,70,3,0,0,0.918460714
NA,100,99,4,4,97,91,1,5,2,0,4,0,0,0.800370431
0,31,53,2,3,0,0,NA,1,4,0,2,0,1,0.995862187
