totalfakebinary18_pre,pol_therm_media,pol_therm_media_w2,massmedia_trust,mis_pro_r_false,mis_pro_d_false,proD_fake,proR_fake,vote_binary,vote_combined,polact_mean,massmedia_trustw2,affect_merged_leanersw1,affect_merged_leaners,lean_Dem,ideology,polknow,pol_therm_trump,agecat,nonwhite,college,weight,control_fake
NA,53,70,3,1,3,0,1,1,4,2.599999905,3,56,41,1,2,4,2,4,0,1,0.248263989,0
NA,60,60,3,1,1,0,0,1,4,2.799999952,3,30,55,1,1,5,0,1,0,0,1.031983033,1
0,62,69,3,2,4,0,1,1,4,3.799999952,3,33,59,1,2,5,6,4,0,1,0.319766734,0
0,9,32,2,1,2,0,0,1,3,2,2,4,NA,1,4,3,1,3,1,0,2.917167023,1
0,60,70,3,1,3,0,1,1,4,2.599999905,3,70,75,1,4,5,0,4,1,1,0.543986742,0
0,55,69,3,1,3,1,0,1,4,3.799999952,3,80,62,1,1,3,2,2,1,1,0.405529862,0
NA,99,NA,4,2,3,0,0,0,0,NA,NA,70,NA,1,4,4,0,3,0,0,0.498891544,0
NA,60,60,3,1,1,0,1,1,4,3.799999952,3,60,46,1,2,5,2,4,0,1,0.248263989,0
NA,80,41,3,1,4,0,1,1,4,1,2,87,88,1,5,1,4,4,1,0,4.211933533,0
0,100,72,3,1,4,0,0,1,4,3,3,49,50,1,1,5,0,3,0,1,0.455433712,1
NA,59,53,3,1,1,0,0,1,4,2,3,60,73,1,2,3,1,4,0,0,0.33565761,1
NA,51,70,3,1,3,0,1,1,4,2.400000095,3,67,67,1,2,5,11,1,1,1,0.852525774,0
0,90,94,4,1,3,0,0,1,4,3.200000048,3,100,99,1,4,2,0,3,1,1,0.732372039,1
NA,69,NA,3,3,3,0,0,0,0,NA,NA,28,NA,1,2,3,28,2,0,0,0.539620129,0
0,90,84,3,2,1,0,1,0,1,1,3,9,69,1,2,2,2,3,0,0,0.498891544,0
NA,50,NA,2,4,4,0,0,0,0,NA,NA,89,NA,1,2,2,0,2,1,0,1.246597984,0
0,70,75,3,1,2,0,0,1,4,4.199999809,3,82,83,1,2,5,2,1,1,0,0.878049115,1
0,96,1,4,3,3,1,0,1,4,1,4,96,96,1,2,2,1,4,0,0,2.884209887,0
0,41,NA,2,1,2,0,0,0,0,NA,NA,42,NA,1,2,3,32,1,0,1,0.791409745,0
NA,63,74,3,1,4,0,0,1,4,4.199999809,3,54,42,1,1,5,6,2,0,1,0.540479629,1
NA,76,80,3,1,1,1,0,1,4,2.599999905,3,60,51,1,2,5,1,4,0,1,0.243591318,0
0,87,81,4,1,3,0,1,1,3,1.799999952,4,25,17,1,4,5,46,2,0,0,0.912140562,0
1,74,72,3,1,3,0,0,1,4,4.599999905,3,91,92,1,1,5,1,3,0,0,0.585178522,1
0,50,50,2,1,4,0,0,1,4,2,2,50,25,1,2,2,10,2,1,0,0.448024711,1
0,60,63,3,1,4,0,1,1,4,4,3,81,67,1,2,4,2,2,0,1,0.327778981,0
0,59,71,3,1,4,1,0,1,4,4.400000095,3,67,76,1,1,5,0,4,0,1,0.243591318,0
NA,48,46,2,1,4,1,0,1,4,3.599999905,3,40,59,1,1,2,24,2,0,1,0.557950267,0
0,63,78,3,1,3,0,1,1,4,3.799999952,3,67,63,1,3,5,0,3,0,1,0.441491853,0
0,61,61,4,1,2,1,0,1,4,3.200000048,3,39,63,1,2,5,4,1,1,1,1.061345671,0
0,61,NA,3,1,2,0,0,0,0,NA,NA,64,NA,1,4,5,2,3,0,1,0.454858391,0
NA,62,72,3,3,4,1,0,0,2,3.400000095,2,42,37,1,4,2,20,1,1,0,3.386197116,0
0,70,56,3,2,3,0,1,0,2,4.199999809,3,65,59,1,2,5,21,3,0,1,0.294134241,0
0,100,96,4,1,1,0,1,1,4,5,4,61,69,1,1,5,0,3,0,0,0.585178522,0
0,60,NA,3,2,2,0,0,0,0,NA,NA,60,NA,1,2,5,5,1,0,0,0.815103364,0
0,75,75,3,1,2,1,0,1,4,3.599999905,3,65,56,1,2,4,1,3,0,1,0.454858391,0
0,38,NA,3,1,3,0,0,0,0,NA,NA,80,NA,1,1,3,0,1,0,0,0.815103364,0
0,86,93,3,1,4,0,1,1,4,3.599999905,3,72,90,1,3,3,0,3,0,0,2.491268429,0
0,51,45,2,1,4,0,0,1,4,3.799999952,2,81,70,1,1,4,0,2,0,0,0.539620129,1
0,97,75,3,1,4,0,1,1,4,5,3,96,90,1,1,4,0,4,0,0,0.526429627,0
0,50,NA,3,1,1,0,0,0,0,NA,NA,33,NA,1,4,5,0,1,0,0,0.815103364,0
0,100,68,4,1,4,0,1,1,4,4.400000095,4,51,61,1,4,5,22,1,1,1,2.463629482,0
0,100,100,4,1,1,0,1,1,4,2.599999905,4,90,64,1,4,4,0,4,1,0,1.543955517,0
0,66,100,4,1,4,0,0,1,4,4.800000191,4,100,83,1,4,5,0,3,1,1,1.396899279,1
0,93,90,4,1,1,0,0,1,4,3.200000048,3,51,49,1,4,4,11,4,0,1,0.243591318,1
0,41,82,3,2,2,0,1,0,2,1,3,26,9,1,4,2,38,3,0,0,2.649660314,0
0,91,85,4,1,1,0,0,1,4,3.400000095,3,65,20,1,1,5,1,4,0,1,0.325900634,1
0,87,91,3,1,3,1,0,1,4,4.800000191,4,96,90,1,1,4,1,4,0,0,0.526429627,0
0,30,66,2,3,3,0,0,1,3,1.200000048,3,20,2,1,3,3,30,2,0,1,0.540479629,1
0,60,68,3,1,4,0,1,1,4,3,3,65,50,1,2,1,0,1,0,1,0.791409745,0
0,1,50,1,4,4,0,1,1,4,3,3,97,0,1,4,4,0,2,0,1,0.523934323,0
0,89,98,4,1,3,1,0,1,4,4.199999809,4,31,54,1,2,5,3,2,0,1,0.327778981,0
0,12,30,2,2,2,0,0,1,3,1.600000024,2,36,39,1,2,2,8,3,0,0,0.932299077,1
0,58,62,3,1,3,0,0,1,4,4.400000095,3,89,99,1,4,5,1,4,0,1,0.243591318,1
0,90,81,3,1,3,0,0,1,4,3.799999952,3,66,70,1,1,3,1,4,0,1,0.319766734,1
0,96,90,4,1,1,0,1,1,4,3.599999905,4,84,80,1,1,5,1,4,0,0,0.468476168,0
0,31,15,2,2,2,0,1,1,3,1,2,-26,-15,1,7,4,51,4,0,1,0.483162167,0
0,45,NA,3,1,3,0,0,0,0,NA,NA,69,NA,1,2,2,3,2,0,0,0.539620129,0
0,97,95,4,1,4,1,0,1,4,4.199999809,3,91,94,1,1,5,1,4,0,0,0.468476168,0
NA,35,10,2,2,2,1,0,0,2,2.200000048,2,1,-8,1,3,2,94,3,0,0,0.707859625,0
0,81,76,3,1,1,0,0,1,4,3,3,98,74,1,2,3,1,2,0,0,0.84341066,1
0,99,100,4,1,2,0,1,1,4,3.400000095,4,100,100,1,4,5,0,4,1,1,0.734857208,0
0,90,90,4,1,4,0,0,1,4,3.599999905,4,65,55,1,2,5,0,4,1,1,0.742459218,1
0,91,85,4,1,3,0,0,1,4,4.199999809,4,92,90,1,3,5,0,4,0,1,0.248263989,1
0,86,61,3,1,3,1,0,1,4,2.75,4,60,44,1,4,3,3,4,0,0,0.25569664,0
NA,60,50,3,2,3,0,1,1,4,1.600000024,3,52,7,1,4,1,22,2,1,0,0.688703613,0
0,59,84,4,1,2,0,0,1,4,3.200000048,3,41,72,1,4,5,4,4,0,0,2.018946921,1
0,55,56,3,1,3,0,1,1,4,3,3,72,60,1,2,1,2,2,0,0,1.12502563,0
0,56,NA,2,1,4,0,0,0,0,NA,NA,71,NA,1,1,4,0,3,1,0,2.739319291,0
0,51,72,2,1,2,1,0,1,4,5,3,65,60,1,1,4,0,4,0,1,0.319766734,0
0,45,NA,3,2,3,0,0,0,0,NA,NA,60,NA,1,2,3,2,2,1,0,0.856533328,0
0,99,NA,4,1,4,0,0,0,0,NA,NA,97,NA,1,4,2,1,3,1,0,7.115609012,0
NA,10,14,2,1,4,0,0,1,4,NA,1,97,97,1,2,3,0,2,1,0,4.191927792,1
0,75,88,3,1,1,0,0,1,4,4.199999809,3,63,66,1,1,5,0,3,0,1,0.454858391,1
NA,0,NA,1,2,1,0,0,0,0,NA,NA,15,NA,1,1,5,0,1,1,0,2.311061708,0
0,62,70,3,1,1,0,1,1,4,4.199999809,3,77,68,1,3,5,2,4,0,1,0.248263989,0
NA,71,86,4,1,4,0,0,1,4,4.599999905,4,53,56,1,2,5,6,2,0,1,0.327778981,1
0,56,59,2,3,3,0,0,1,4,3.400000095,3,40,25,1,1,5,0,1,0,0,2.130686836,1
0,97,68,4,1,1,0,0,1,3,4.599999905,3,61,26,1,4,5,1,4,0,1,0.325900634,1
0,75,80,3,1,2,1,0,1,4,3.799999952,3,62,58,1,1,5,1,4,0,1,0.325900634,0
0,50,51,3,1,1,0,0,1,4,1,3,70,50,1,2,3,0,3,0,0,0.468476168,1
1,45,35,2,1,1,0,0,1,4,3.333333254,3,65,44,1,2,5,1,4,0,1,0.325900634,1
0,41,39,2,4,3,1,0,1,4,1,3,0,2,1,4,1,32,4,0,0,1.432776763,0
0,90,85,4,1,3,0,1,1,4,3.400000095,3,86,75,1,2,5,0,4,0,1,0.325900634,0
0,51,41,3,3,3,1,0,1,4,3.400000095,3,32,61,1,2,1,28,3,0,0,0.468476168,0
0,85,64,3,1,3,0,0,1,4,3.799999952,3,94,99,1,4,3,1,4,1,0,4.814264761,1
0,75,70,4,1,1,0,0,1,4,4.599999905,3,94,90,1,2,5,0,3,0,1,0.433182367,1
0,78,62,3,1,1,0,1,1,4,5,4,74,24,1,3,5,3,4,0,1,0.325900634,0
0,42,42,3,2,4,0,1,0,2,3.599999905,4,1,34,1,3,2,2,2,0,1,0.885626243,0
0,43,46,3,1,1,0,1,1,4,4.400000095,3,48,41,1,3,5,0,4,0,1,0.248263989,0
NA,50,52,2,2,1,0,1,1,4,1,3,22,3,1,4,2,77,2,0,1,0.791655965,0
0,90,78,3,1,1,1,0,1,4,5,4,49,50,1,1,5,0,4,1,1,1.396899279,0
0,70,77,3,1,2,1,0,1,4,3.400000095,3,100,100,1,3,4,0,4,0,0,0.526429627,0
1,50,50,2,1,4,0,1,0,1,1.600000024,3,93,97,1,4,2,0,1,0,0,7.115609012,0
NA,89,94,4,1,4,0,1,1,4,1.799999952,4,50,67,1,3,3,0,4,0,0,1.743887901,0
0,72,NA,3,2,3,0,0,0,0,NA,NA,16,NA,1,4,2,28,3,1,0,1.617774496,0
0,67,41,3,1,2,0,0,1,4,4,2,68,50,1,3,5,5,3,0,0,0.468476168,1
NA,64,43,3,2,3,0,1,1,4,2.799999952,3,26,28,1,2,3,3,3,0,1,0.454858391,0
NA,47,60,2,2,2,0,0,1,3,2.799999952,3,69,60,1,2,1,22,1,0,0,0.815103364,1
0,96,95,4,1,1,0,0,1,4,3.799999952,4,92,75,1,1,4,NA,4,0,1,0.319766734,1
0,62,65,3,2,4,0,0,1,4,1.600000024,3,54,75,1,1,2,0,4,0,0,0.584439303,1
0,56,56,2,2,1,0,1,0,2,2,3,53,30,1,4,3,3,2,0,0,0.574654459,0
1,55,40,2,1,3,1,0,1,4,2.599999905,2,70,73,1,2,5,0,4,0,1,0.243591318,0
0,51,51,3,2,4,0,1,1,4,3,3,24,0,1,3,3,2,1,0,1,0.791409745,0
NA,59,87,4,3,3,0,1,1,4,5,3,4,15,1,4,4,60,2,1,1,0.426814094,0
NA,11,26,3,1,4,1,0,1,4,2.200000048,2,86,80,1,4,1,1,2,1,0,0.914961694,0
NA,70,71,3,1,2,0,1,1,4,2.799999952,4,67,69,1,3,5,0,4,0,1,0.441491853,0
0,37,41,2,1,4,1,0,1,4,2,3,56,95,1,4,1,2,3,1,0,7.115609012,0
0,33,42,3,3,4,0,1,1,4,3,3,33,28,1,4,1,30,4,0,0,0.33565761,0
0,34,74,3,1,2,0,1,1,4,2.599999905,3,55,80,1,1,3,3,2,1,1,0.542678465,0
0,50,60,3,1,3,0,1,1,4,2.799999952,3,30,30,1,2,5,20,2,0,1,0.654075681,0
1,61,51,2,1,1,0,0,1,4,3.400000095,2,88,59,1,2,5,3,4,0,1,0.511127245,1
0,20,1,2,2,3,0,1,0,2,1.399999976,1,20,-3,1,4,1,90,2,0,1,0.885626243,0
0,19,90,3,3,4,0,0,1,4,4.199999809,3,NA,18,1,1,5,NA,4,0,1,0.243591318,1
0,61,80,3,1,4,0,1,1,4,3,3,57,78,1,1,3,0,2,0,1,0.327778981,0
0,61,70,3,1,1,0,1,1,4,3.799999952,3,75,65,1,2,5,0,2,0,1,0.327778981,0
NA,95,88,4,1,3,0,0,1,4,3,4,50,21,1,4,1,0,2,1,0,6.622175817,1
NA,98,NA,4,1,2,0,0,0,0,NA,NA,69,NA,1,1,5,1,2,0,1,0.666622436,0
0,74,87,3,1,2,0,0,1,4,3.200000048,4,43,48,1,4,5,3,4,0,1,0.319766734,1
0,66,NA,3,1,3,0,0,0,0,NA,NA,70,NA,1,2,3,2,3,0,1,0.200491483,0
0,55,75,3,1,3,0,0,1,4,2.799999952,3,51,19,1,4,4,2,1,0,0,0.815103364,1
NA,83,63,3,2,3,0,1,1,3,3,3,12,9,1,3,3,41,2,0,1,0.675218234,0
0,75,75,4,1,1,0,0,1,4,1,3,50,50,1,4,3,0,2,1,1,0.439988122,1
0,97,92,4,1,1,0,0,1,4,2.200000048,4,76,68,1,2,5,3,4,0,0,1.345426228,1
0,94,97,4,1,2,1,0,1,4,5,4,93,86,1,1,5,2,4,0,1,0.319766734,0
0,62,79,3,1,3,0,1,1,4,2.400000095,3,83,49,1,1,5,1,2,1,1,1.731640714,0
NA,30,11,2,1,3,0,0,1,4,3.400000095,2,59,41,1,2,5,0,4,0,0,1.596883859,1
0,100,100,4,1,1,1,0,1,4,3.799999952,4,100,100,1,1,4,0,4,0,0,1.345426228,0
0,64,NA,2,1,3,0,0,0,0,NA,NA,86,NA,1,2,3,0,2,0,1,0.540479629,0
0,71,72,3,1,1,0,0,1,4,3.799999952,3,60,46,1,2,4,6,4,0,1,0.243591318,1
0,66,59,3,2,2,0,1,0,2,1.600000024,3,83,74,1,2,2,0,4,1,0,6.038221661,0
0,50,48,2,1,3,1,0,0,1,1,2,20,10,1,3,4,20,1,0,1,1.468121365,0
0,32,NA,2,2,3,0,0,0,0,NA,NA,65,NA,1,1,5,9,1,0,0,1.548593986,0
0,56,43,2,2,3,1,0,1,4,5,3,48,45,1,2,5,2,3,0,1,0.432635156,0
0,90,91,4,1,3,0,1,1,4,2,4,81,56,1,2,4,0,3,1,1,1.219237933,0
0,91,75,4,1,1,1,0,1,4,2.799999952,3,23,35,1,4,5,6,4,0,0,0.526429627,0
0,30,23,2,1,2,0,0,1,3,1.600000024,2,23,19,1,1,4,2,1,1,0,1.164090605,1
0,50,59,3,2,3,0,1,1,3,4.400000095,3,36,52,1,4,4,27,1,1,1,0.852525774,0
0,60,70,3,1,2,1,0,1,4,3.599999905,4,80,40,1,2,5,0,2,0,1,0.654075681,0
0,70,NA,3,1,4,0,0,0,0,NA,NA,71,NA,1,1,4,0,4,0,1,0.243591318,0
0,52,76,3,1,4,0,1,1,4,3,3,41,97,1,4,1,0,3,0,0,0.468476168,0
0,92,89,4,2,2,0,1,0,1,3,4,1,10,1,1,0,89,2,1,0,7.052114363,0
NA,80,94,4,1,1,1,0,1,4,3.799999952,4,60,70,1,3,5,0,3,0,1,0.433182367,0
0,100,76,3,3,1,1,0,1,4,4.800000191,4,84,91,1,1,5,3,4,0,1,0.454858391,0
0,50,51,2,2,2,1,0,1,4,5,3,60,60,1,1,5,0,2,0,1,0.238231424,0
NA,63,72,3,2,4,0,1,1,4,1.799999952,3,72,98,1,2,2,1,2,0,1,0.523934323,0
0,70,80,3,1,4,1,0,1,4,2.599999905,3,65,65,1,2,5,0,3,0,0,0.585178522,0
NA,52,NA,3,1,2,0,0,0,0,NA,NA,73,NA,1,1,2,0,2,0,1,0.540479629,0
NA,48,50,2,2,3,1,0,1,4,2.799999952,2,53,49,1,4,4,0,3,1,0,2.316860019,0
0,51,76,4,1,3,0,1,1,4,5,3,99,91,1,1,5,0,1,0,1,0.791409745,0
NA,59,2,3,1,3,0,0,1,3,3,2,-31,3,1,4,1,77,1,1,0,0.661645152,1
0,88,86,4,1,3,0,0,1,4,3.799999952,3,63,92,1,2,5,3,4,0,1,0.243591318,1
0,95,90,3,2,2,1,0,1,4,4.199999809,3,68,37,1,2,5,1,2,0,1,0.666622436,0
NA,100,86,4,4,4,0,1,1,4,2.799999952,4,94,91,1,1,5,2,4,0,1,0.325900634,0
0,77,72,3,1,3,0,0,1,3,4.800000191,3,97,62,1,2,5,3,4,0,0,0.585178522,1
0,53,59,3,1,4,0,0,1,4,4.599999905,3,55,41,1,1,5,1,1,0,0,2.130686836,1
0,50,51,2,1,1,1,0,1,4,2.200000048,3,70,63,1,4,3,0,2,1,1,0.831635413,0
NA,43,34,3,3,3,0,1,1,4,1.600000024,2,22,-3,1,5,3,50,2,1,1,0.664814666,0
NA,50,NA,3,1,1,1,0,0,2,NA,3,NA,NA,1,2,2,NA,1,1,0,2.976303683,0
0,60,60,3,1,1,0,1,1,4,2.599999905,3,97,93,1,1,2,3,3,1,1,0.746420707,0
0,80,50,3,1,4,1,0,1,4,3.799999952,3,73,49,1,2,5,0,4,0,1,0.243591318,0
0,53,70,3,1,1,0,1,1,4,2,3,86,87,1,2,3,2,4,0,1,0.319766734,0
0,60,NA,4,2,3,0,0,1,3,3,3,27,NA,1,5,2,44,4,1,0,1.204249468,1
NA,90,59,3,1,1,0,0,1,4,5,4,84,40,1,2,5,0,4,0,1,0.319766734,1
1,72,90,3,1,4,1,0,1,4,3.599999905,4,83,79,1,1,5,1,1,0,0,0.815103364,0
0,96,91,4,1,1,0,0,1,4,4.199999809,4,64,74,1,2,5,3,3,0,0,2.491268429,1
0,69,91,3,1,3,0,0,1,4,1.600000024,4,54,50,1,5,1,19,3,0,0,0.468476168,1
0,93,95,4,1,1,1,0,1,4,3.200000048,4,73,62,1,2,5,1,4,0,1,0.27620208,0
NA,83,77,3,1,2,0,1,1,4,3.400000095,4,70,71,1,2,2,0,2,0,0,0.250070385,0
0,76,64,3,2,1,0,1,1,4,3.799999952,3,55,51,1,2,5,5,4,0,1,0.319766734,0
0,63,62,3,1,3,0,0,1,3,2,3,54,59,1,2,2,3,3,0,0,0.468476168,1
NA,11,NA,2,3,2,0,0,0,0,NA,NA,35,NA,1,4,3,40,2,0,1,0.575569761,0
0,13,34,2,3,1,0,0,1,4,3.599999905,2,26,24,1,3,4,37,1,1,0,1.010087883,1
NA,62,67,3,1,2,1,0,1,4,5,3,12,40,1,1,5,2,1,0,1,1.378616015,0
0,20,32,2,1,2,0,1,1,4,4,2,92,77,1,4,1,29,4,0,0,0.707859625,0
0,37,NA,2,1,3,0,0,0,0,NA,NA,66,NA,1,1,5,0,1,0,1,1.107373136,0
0,86,75,4,1,1,1,0,1,4,4,4,50,60,1,2,5,0,2,0,0,0.856531086,0
0,62,NA,3,3,3,0,0,0,0,NA,NA,71,NA,1,2,3,0,2,0,0,0.539620129,0
NA,41,48,2,1,1,0,0,1,4,4.75,2,70,61,1,1,5,1,4,0,1,0.454858391,1
NA,50,68,3,1,3,0,0,1,4,1,4,92,77,1,2,2,0,2,0,0,0.856531086,1
0,90,60,3,1,1,0,0,1,4,2.400000095,2,80,60,1,2,5,0,4,0,0,1.345426228,1
0,90,80,4,1,2,0,1,1,4,4.199999809,3,65,65,1,1,5,0,4,0,1,0.243591318,0
0,72,64,3,1,3,0,1,1,4,1,3,48,27,1,3,3,36,4,0,0,0.585178522,0
NA,79,68,3,1,4,0,0,1,4,2.599999905,3,78,74,1,4,3,3,3,0,0,0.468476168,1
0,84,71,4,1,1,0,0,1,4,3.599999905,3,70,56,1,2,5,3,4,0,1,0.243591318,1
0,90,79,3,1,1,0,0,1,4,4,3,90,79,1,2,4,2,4,0,0,0.33565761,1
0,70,62,3,2,3,0,1,1,4,3.799999952,4,28,36,1,4,5,14,4,1,1,0.424622582,0
0,49,60,2,1,4,1,0,0,2,3,3,38,8,1,2,2,0,1,0,1,1.378616015,0
NA,12,5,1,3,1,0,1,1,4,1,2,-15,-44,1,4,4,59,2,0,0,2.956478193,0
NA,56,72,2,1,3,0,0,1,4,4.199999809,3,49,52,1,4,5,0,4,0,1,0.319766734,1
NA,60,100,3,3,1,1,0,1,3,4,3,99,80,1,1,3,0,2,1,1,0.368515498,0
0,41,48,3,2,4,0,0,1,4,4,3,39,53,1,1,3,16,1,1,1,1.546862115,1
0,47,41,2,2,3,1,0,1,4,2.200000048,3,29,34,1,3,4,5,1,0,1,1.378616015,0
0,30,49,2,1,1,0,1,1,3,1,3,53,26,1,4,2,0,3,0,0,0.468476168,0
NA,63,94,3,2,2,1,0,1,4,3.400000095,4,62,-33,1,1,2,5,1,0,0,0.815103364,0
1,65,85,3,3,4,0,1,1,4,3.599999905,3,79,94,1,2,2,1,2,1,0,1.170598008,0
0,76,75,3,2,2,0,0,1,4,3.599999905,3,35,54,1,3,5,0,3,0,0,0.623170688,1
0,85,80,3,1,1,1,0,1,4,4.199999809,3,76,60,1,1,5,0,4,0,1,0.27620208,0
NA,26,NA,2,3,2,0,0,0,0,NA,NA,2,NA,1,4,2,67,2,0,1,0.327778981,0
0,94,93,4,1,2,1,0,1,4,2.599999905,3,62,78,1,4,3,20,4,1,1,0.53374816,0
NA,56,NA,3,3,2,0,0,0,0,NA,NA,32,NA,1,4,1,NA,2,0,1,0.523934323,0
1,98,86,3,1,1,0,0,1,4,5,3,100,99,1,1,5,0,3,1,1,0.734857208,1
0,71,71,3,1,3,0,0,1,4,5,3,60,63,1,1,4,0,2,0,0,0.344068026,1
0,85,87,4,1,4,0,1,1,4,5,4,77,86,1,1,5,1,4,0,1,0.248263989,0
0,70,89,3,2,1,0,1,1,4,3,3,75,65,1,2,5,0,4,0,0,1.160658857,0
0,1,81,4,1,2,1,0,1,4,4.400000095,4,90,95,1,2,5,NA,4,0,1,0.511127245,0
NA,99,89,4,1,3,0,1,1,4,3.200000048,4,91,84,1,2,5,0,4,0,0,0.25569664,0
NA,70,75,3,2,3,0,1,1,4,4,3,60,59,1,1,5,0,1,0,1,0.791409745,0
NA,12,11,1,3,4,0,1,0,2,2,2,-5,-15,1,4,2,31,2,1,0,0.914961694,0
0,55,50,3,2,1,1,0,1,4,1.399999976,3,20,-36,1,4,5,50,3,0,1,0.455433712,0
0,98,100,4,1,4,0,0,1,4,4.400000095,4,100,100,1,1,5,0,3,0,1,0.455433712,1
0,50,NA,2,2,2,0,0,0,0,NA,NA,48,NA,1,2,0,9,2,0,1,0.327778981,0
0,71,NA,3,1,2,0,0,0,0,NA,NA,41,NA,1,1,4,0,2,0,0,0.539620129,0
0,49,42,3,1,2,0,0,1,3,1,3,24,15,1,4,3,28,4,0,0,1.345426228,1
0,85,87,4,1,3,0,0,1,4,5,4,84,87,1,1,5,3,4,0,1,0.325900634,1
0,20,30,3,2,3,0,1,1,4,1,2,72,79,1,4,5,6,4,0,1,0.325900634,0
0,6,6,1,3,1,0,1,1,4,3.400000095,1,-74,-79,1,7,3,100,1,1,1,1.210947717,0
0,91,94,3,2,2,1,0,1,4,4.400000095,4,72,66,1,1,2,0,4,0,0,0.468476168,0
0,80,81,3,2,1,0,0,1,4,4,3,72,80,1,2,5,10,2,0,0,0.856531086,1
0,90,89,3,1,4,1,0,1,4,4.400000095,3,100,100,1,1,4,0,3,0,0,2.491268429,0
0,70,81,3,1,1,0,1,1,4,2.599999905,3,65,50,1,4,2,5,3,1,1,0.732372039,0
0,57,46,3,3,3,1,0,1,4,2,2,37,14,1,3,5,0,3,0,1,0.330593383,0
0,99,71,4,1,2,0,0,1,4,3.599999905,3,75,84,1,2,5,6,2,0,0,0.856531086,1
0,80,80,3,1,3,0,0,1,4,2.400000095,4,83,53,1,3,3,3,4,0,1,0.325900634,1
1,44,62,3,1,1,1,0,1,4,2.799999952,3,25,55,1,4,5,3,4,0,0,0.25569664,0
0,40,68,2,1,1,0,1,1,4,4.800000191,3,64,56,1,1,5,1,4,0,1,0.454858391,0
0,61,54,3,2,4,0,1,0,1,1,3,99,94,1,1,3,3,3,1,0,1.383844489,0
NA,44,NA,2,2,2,0,0,0,0,NA,NA,17,NA,1,3,1,40,1,0,0,1.231607499,0
NA,100,94,4,1,2,0,1,1,4,5,4,90,90,1,2,5,0,2,0,0,0.344068026,0
0,77,30,3,1,1,1,0,1,4,2.400000095,3,48,10,1,2,3,0,2,0,1,0.523934323,0
0,19,28,2,1,2,1,0,1,4,4,2,72,52,1,2,4,3,4,1,1,0.53374816,0
0,66,56,3,1,1,0,0,1,4,3,3,74,61,1,4,2,5,4,0,1,0.432635156,1
0,75,75,3,3,3,0,1,1,4,2,3,80,65,1,2,4,0,4,0,0,1.345426228,0
0,76,60,3,1,4,0,0,1,4,2.799999952,3,84,69,1,2,5,0,4,0,1,0.454858391,1
0,51,74,3,1,1,1,0,1,4,2.200000048,4,58,77,1,1,5,0,1,0,0,1.419889707,0
0,70,95,3,1,1,0,1,1,4,5,3,75,85,1,3,5,0,2,0,0,0.856531086,0
0,70,71,3,1,2,1,0,1,4,4.800000191,3,57,64,1,1,5,3,1,0,1,0.791409745,0
0,95,96,4,3,1,1,0,1,4,3.799999952,4,95,90,1,1,4,0,4,0,0,0.25569664,0
NA,49,NA,2,2,4,0,0,0,0,NA,NA,58,NA,1,4,2,1,2,1,1,0.426814094,0
NA,61,63,3,1,4,0,1,1,4,5,3,100,100,1,1,5,0,1,1,0,3.169537404,0
0,40,55,2,1,2,0,1,1,3,2.599999905,2,37,40,1,1,4,16,4,0,1,0.177043404,0
0,59,79,2,1,3,1,0,1,4,4.199999809,3,83,95,1,1,5,0,4,0,1,0.248263989,0
0,86,76,3,1,1,0,1,1,4,4,4,74,75,1,2,5,2,4,0,1,0.248263989,0
0,92,60,3,1,1,1,0,1,4,4.599999905,4,71,67,1,1,4,0,4,0,1,0.319766734,0
0,61,60,3,1,4,0,0,1,4,4.199999809,3,95,96,1,2,3,0,3,0,1,0.455433712,1
0,56,61,3,1,1,0,0,1,4,3.799999952,3,40,40,1,1,5,0,3,0,1,0.27620208,1
0,52,50,3,4,4,0,1,1,4,1.600000024,2,61,69,1,4,3,1,4,0,1,0.432635156,0
0,26,25,2,4,1,0,0,1,4,4.400000095,2,-21,-26,1,2,5,52,3,0,0,0.425310714,1
NA,60,63,3,1,4,1,0,1,4,3.200000048,3,72,66,1,2,3,0,2,1,1,0.695068915,0
0,88,87,4,1,3,0,0,1,4,3.799999952,4,53,48,1,2,5,0,1,0,1,0.827223327,1
0,9,22,2,2,1,1,0,0,2,1,2,12,27,1,5,3,1,4,0,0,1.345426228,0
1,89,80,4,1,2,0,0,1,4,4.400000095,3,40,27,1,1,4,0,3,0,1,0.275853172,1
NA,76,77,3,1,4,0,0,0,2,1.399999976,3,57,56,1,2,3,1,4,0,0,0.623170688,1
0,96,98,4,1,3,0,1,1,4,3.799999952,4,12,1,1,1,2,72,3,1,0,1.299477156,0
0,73,67,3,1,3,0,0,1,4,3.200000048,3,82,70,1,2,4,0,3,0,1,0.455433712,1
0,83,83,3,1,4,1,0,1,4,3.400000095,3,98,88,1,2,5,0,4,0,1,0.248263989,0
0,53,46,3,2,2,0,0,1,4,2.5,3,62,71,1,2,4,1,2,1,1,0.712790454,1
NA,74,82,4,1,1,1,0,1,4,4,4,54,71,1,1,5,0,2,0,1,0.523934323,0
NA,61,54,2,3,2,0,1,1,4,4.599999905,3,51,55,1,4,5,34,3,1,1,3.768913425,0
0,74,90,4,1,4,1,0,1,4,3.799999952,4,65,48,1,4,5,6,4,0,0,0.543053732,0
0,41,40,4,1,1,0,1,0,2,4.599999905,4,75,61,1,4,2,2,3,1,0,1.543955517,0
