totalfakebinary18_pre,pol_therm_media,misinform_soros_w2,misinform_jamal_w2,pol_therm_media_w2,massmedia_trust,mis_pro_r_false,mis_pro_d_false,proD_fake,proR_fake,vote_binary_w2,vote_combined_w2,polact_mean,massmedia_trustw2,affect_merged_leanersw1,affect_merged_leaners,lean_Dem,ideology,polknow,pol_therm_trump,agecat,nonwhite,college,weight,control_fake
0,59,3,1,72,3,2,3,0,1,0,3,1.600000024,3,30,60,1,4,1,3,4,0,0,0.751501374,0
0,75,2,2,51,3,1,1,0,1,1,4,3.400000095,3,55,20,1,2,4,0,1,1,0,1.091839461,0
0,100,4,4,78,3,2,2,0,0,1,5,4,3,49,39,1,1,5,22,3,1,0,0.645598756,1
0,87,2,3,64,3,3,3,0,0,1,4,3.200000048,4,42,10,1,4,4,77,2,0,1,0.981296906,1
0,70,1,1,70,3,1,4,0,0,1,5,4.400000095,4,70,60,1,1,5,0,3,0,1,0.621380201,1
0,80,NA,NA,NA,3,3,3,0,0,0,0,4,NA,59,NA,1,1,4,6,1,1,1,1.74868299,0
0,80,1,1,81,4,3,3,0,0,0,3,2.400000095,3,30,35,1,2,5,0,2,1,1,2.325008156,1
0,61,NA,NA,NA,3,1,4,0,0,0,0,3.599999905,NA,61,NA,1,2,4,0,4,0,0,0.903118928,0
0,100,1,1,95,4,1,2,0,0,1,5,5,4,61,65,1,3,5,0,3,0,1,0.517991528,1
0,72,NA,NA,NA,3,4,2,0,0,0,0,1,NA,83,NA,1,5,1,4,4,1,0,1.414696919,0
0,64,2,3,23,3,2,3,1,0,0,3,1.600000024,3,24,38,1,4,1,8,1,0,1,1.523779053,0
NA,79,1,1,51,3,1,3,0,0,1,4,4.599999905,3,60,71,1,3,2,0,4,0,1,0.517991528,1
1,61,1,3,63,3,1,4,1,0,1,5,2.799999952,3,43,61,1,1,5,1,4,0,0,0.488629064,0
0,90,1,1,90,4,4,4,0,0,1,5,1.200000048,4,57,67,1,4,3,12,4,0,1,0.496508878,1
0,55,NA,NA,NA,3,4,3,0,0,0,0,4.199999809,NA,64,NA,1,3,2,1,2,1,0,0.818883923,0
0,60,4,2,61,3,4,1,0,1,1,4,3.799999952,2,79,77,1,2,2,1,1,0,1,1.358825368,0
0,31,2,3,43,2,3,2,0,0,1,4,2.200000048,2,49,58,1,2,3,30,1,0,0,1.871648313,1
0,54,3,2,50,3,3,3,0,1,1,5,3.799999952,3,34,16,1,1,4,13,1,0,0,1.254808949,0
0,82,3,3,88,3,2,3,0,1,1,5,3.799999952,3,85,89,1,2,4,0,4,0,0,0.808769669,0
NA,39,4,1,3,3,4,1,0,1,1,5,4.599999905,3,91,51,1,1,2,2,3,1,1,0.8636125,0
0,41,1,4,76,3,3,4,1,0,1,5,4.199999809,3,85,71,1,1,5,0,4,0,0,0.389039335,0
0,11,4,4,94,4,4,4,1,0,1,4,5,4,-6,0,1,1,1,21,3,0,0,0.661795901,0
0,31,1,3,60,2,1,4,0,1,1,5,2.400000095,2,70,75,1,1,5,0,4,0,0,0.572840416,0
0,75,1,3,75,3,1,4,1,0,1,4,2.599999905,3,75,75,1,2,5,0,2,0,0,2.014233346,0
NA,83,1,2,72,3,1,4,1,0,1,4,3.599999905,3,48,20,1,1,3,0,2,1,1,0.700560333,0
NA,63,3,2,86,3,2,1,0,1,1,4,4.400000095,3,37,19,1,1,5,37,2,0,1,1.873125955,0
0,100,1,2,97,4,2,3,0,1,1,4,4.199999809,4,87,100,1,2,5,0,4,0,0,0.523814023,0
NA,39,2,1,27,3,3,3,0,0,0,2,1.399999976,2,-7,15,1,4,2,56,2,0,0,0.600272555,1
0,73,1,1,45,3,2,3,1,0,1,5,5,3,41,53,1,1,5,0,1,0,1,3.317966505,0
NA,63,3,2,74,3,1,3,0,0,1,4,2,3,66,79,1,2,3,0,3,0,0,0.404403044,1
0,67,1,4,71,3,3,4,0,1,1,5,2.799999952,3,63,69,1,2,4,1,2,1,0,0.859278526,0
0,100,NA,NA,NA,4,4,4,0,0,0,0,4.199999809,NA,100,NA,1,1,4,0,4,0,0,1.03501053,0
NA,75,3,2,72,3,2,3,0,0,0,1,1,3,40,65,1,2,3,0,3,0,0,0.668747814,1
NA,60,NA,NA,NA,3,3,3,0,0,0,0,1.399999976,NA,78,NA,1,2,2,0,4,0,0,0.808769669,0
0,76,1,2,75,3,2,1,0,1,1,5,4.599999905,3,49,75,1,2,5,1,4,1,1,0.713238027,0
0,70,2,2,67,3,3,2,0,0,1,4,1,3,39,40,1,6,2,7,4,0,0,0.808769669,1
0,50,2,2,50,3,4,1,0,1,0,2,1.799999952,3,0,0,1,4,1,0,2,1,0,0.893212641,0
0,60,1,1,69,3,3,3,0,1,0,1,4.400000095,3,10,0,1,4,4,50,2,1,1,0.648187656,0
0,50,1,3,NA,3,3,3,0,0,0,2,2.599999905,3,45,NA,1,4,3,1,3,0,0,1.256283783,1
0,80,1,3,96,3,1,3,0,1,1,5,5,3,96,93,1,2,3,2,4,1,1,0.872154596,0
NA,72,1,2,86,3,4,3,0,1,1,4,3.599999905,3,NA,62,1,1,5,2,4,0,0,0.331691467,0
0,70,NA,NA,NA,3,2,4,0,0,0,0,3,NA,48,NA,1,2,0,12,3,0,0,0.68793115,0
0,80,3,2,80,3,2,2,0,1,1,5,2.599999905,3,82,78,1,4,3,1,4,1,1,0.480793957,0
NA,79,1,2,78,3,1,2,1,0,1,4,3.400000095,3,73,53,1,2,5,2,4,0,1,0.3578056,0
0,72,2,2,52,3,2,3,1,0,1,5,3,3,70,48,1,1,4,6,1,0,1,1.523779053,0
NA,64,2,2,62,3,2,3,1,0,1,5,4.400000095,3,58,64,1,5,5,0,3,0,1,0.582320285,0
0,51,2,2,60,2,2,2,0,0,1,4,1.399999976,3,35,44,1,3,3,2,2,0,1,0.77788175,1
NA,96,1,2,86,3,3,4,0,1,1,5,5,4,79,100,1,1,5,0,4,0,1,0.454508714,0
0,54,1,1,64,3,1,3,0,0,1,4,2.599999905,3,43,29,1,2,3,1,3,0,1,0.77609052,1
NA,60,1,3,74,3,3,2,1,0,1,5,4,4,18,46,1,3,4,4,4,0,0,0.331691467,0
0,45,3,1,39,2,1,2,1,0,0,3,1,2,45,43,1,2,2,10,2,1,0,3.423223167,0
0,82,3,2,78,3,2,3,0,0,1,4,3.599999905,3,29,3,1,2,3,3,1,0,0,1.704314379,1
0,86,1,3,87,3,2,3,1,0,1,5,3.200000048,3,86,79,1,2,3,1,4,0,0,0.488629064,0
0,50,NA,NA,NA,3,4,2,0,0,0,0,4.599999905,NA,99,NA,1,2,3,1,3,0,0,0.50547482,0
0,78,2,3,65,3,1,2,1,0,1,4,4,3,71,95,1,1,5,0,1,0,0,3.129886845,0
0,NA,4,3,52,2,4,4,1,0,1,5,1,2,NA,78,1,4,1,NA,3,1,0,0.612428616,0
0,95,1,1,86,4,4,4,0,1,1,5,4.199999809,4,99,99,1,4,5,1,4,1,1,0.713238027,0
0,49,3,2,56,4,1,4,1,0,0,3,1.600000024,3,42,49,1,2,2,9,3,0,1,0.621380201,0
0,77,2,2,59,3,3,4,0,1,1,5,2.799999952,3,74,61,1,1,3,0,2,1,1,0.609797712,0
NA,58,NA,NA,NA,3,3,2,0,0,0,0,1.399999976,NA,78,NA,1,2,5,11,1,1,0,3.506600579,0
0,99,2,3,69,3,3,3,1,0,0,1,1,3,91,99,1,1,3,NA,3,1,0,0.671094357,0
0,99,1,1,100,4,1,1,0,1,1,4,5,4,77,NA,1,4,0,0,2,1,0,2.710194026,0
0,81,2,1,77,3,1,4,0,1,1,5,3.599999905,3,64,73,1,2,4,1,4,0,1,0.560197307,0
0,10,1,1,80,3,3,2,1,0,1,4,4.599999905,4,62,62,1,2,2,1,4,1,1,0.872154596,0
0,75,3,1,99,4,2,3,1,0,1,4,1.799999952,3,-5,1,1,4,4,17,4,0,0,0.633906139,0
NA,86,2,2,80,3,2,3,0,1,1,5,4.400000095,3,90,79,1,2,4,2,4,0,1,0.611963924,0
0,68,3,3,59,4,2,1,1,0,1,4,4.400000095,4,70,34,1,2,4,1,1,1,1,0.875691762,0
0,67,1,1,71,3,2,4,0,1,1,4,3.200000048,3,63,52,1,2,5,0,2,1,0,0.602906886,0
0,98,1,1,79,3,3,3,0,1,1,5,3.400000095,3,78,80,1,2,3,0,4,0,1,0.77609052,0
0,8,3,3,27,2,1,1,0,0,1,4,3,3,90,94,1,4,1,25,3,0,0,0.661795901,1
0,45,1,1,44,2,2,3,0,0,1,5,1,3,58,69,1,4,2,16,4,0,0,0.808769669,1
0,85,3,2,76,4,2,2,0,1,1,4,2.400000095,3,96,97,1,2,3,0,3,1,0,1.090562575,0
0,34,1,1,44,2,3,2,0,1,0,2,1,2,86,75,1,1,1,0,1,1,0,2.502294993,0
0,5,1,2,1,2,3,2,0,0,1,4,3.400000095,2,32,28,1,1,2,3,1,0,0,1.118907136,1
0,50,1,1,69,4,1,1,1,0,1,4,3.599999905,4,90,90,1,1,4,4,1,1,0,2.687346023,0
0,73,1,1,75,4,2,1,1,0,1,5,4.400000095,4,94,82,1,1,5,0,2,0,1,1.255799604,0
NA,87,3,3,94,4,4,4,0,1,1,4,3,4,82,98,1,2,4,0,4,0,0,0.389039335,0
1,94,1,2,72,3,1,3,1,0,1,5,5,3,76,86,1,1,5,0,4,0,1,0.496508878,0
0,45,NA,NA,NA,3,2,2,0,0,0,0,4.800000191,NA,57,NA,1,1,4,0,3,0,0,0.479504091,0
NA,47,3,3,18,2,1,2,0,1,0,2,2.400000095,2,54,42,1,2,2,40,2,1,1,0.648187656,0
0,94,1,1,90,3,3,2,0,0,1,4,3.200000048,3,63,94,1,1,5,3,3,0,0,0.515094018,1
0,61,2,1,70,3,3,1,1,0,0,3,3.200000048,3,9,-13,1,4,1,76,3,1,1,1.158276336,0
NA,68,3,3,64,4,3,4,0,0,0,3,1.200000048,3,17,16,1,2,4,13,2,0,1,0.77788175,1
NA,86,2,2,88,4,1,4,0,1,1,4,2.599999905,4,77,NA,1,1,4,0,2,0,1,0.981296906,0
0,40,2,2,58,3,1,3,0,0,0,3,2.799999952,2,57,47,1,2,2,15,1,0,0,1.304363116,1
0,8,2,2,10,1,3,2,0,0,0,1,2.799999952,2,36,56,1,4,3,1,2,0,1,0.568981814,1
NA,66,NA,NA,NA,4,4,3,0,0,0,0,5,NA,97,NA,1,1,1,1,3,1,0,6.927719253,0
NA,82,1,1,63,3,1,1,0,1,1,4,4.199999809,3,62,53,1,2,5,3,3,0,1,0.621380201,0
0,15,3,1,18,2,1,3,0,1,1,5,1,3,41,29,1,2,3,13,3,0,0,0.326449103,0
0,65,1,1,80,3,1,3,0,0,1,4,2,4,60,71,1,4,5,1,4,0,1,0.450817263,1
0,62,4,2,42,2,2,2,0,0,1,5,4,2,34,18,1,4,1,47,2,1,0,8.061954859,1
0,88,3,1,93,3,3,2,0,1,0,1,1.399999976,3,45,31,1,2,1,27,2,0,1,0.591451704,0
NA,89,1,1,91,3,1,4,0,1,1,4,5,3,44,70,1,1,4,2,2,0,1,0.444453327,0
0,70,1,4,69,3,1,1,1,0,1,5,3.599999905,4,55,40,1,1,5,0,3,1,1,0.67704445,0
0,99,4,4,99,4,4,4,1,0,1,5,5,4,92,-1,1,7,0,6,2,0,1,0.888194033,0
0,16,2,2,28,2,2,2,0,0,1,5,2,3,58,21,1,4,4,52,2,0,0,0.600272555,1
0,91,2,2,90,4,2,1,0,0,1,5,3.799999952,3,71,29,1,2,4,0,4,0,0,0.808769669,1
0,60,2,3,67,3,2,2,0,1,1,5,2.599999905,3,69,85,1,3,5,1,4,0,1,0.290300865,0
0,84,NA,NA,NA,4,2,3,0,0,0,0,2.400000095,NA,57,NA,1,4,4,4,4,0,0,0.553245825,0
0,50,3,2,59,3,3,3,0,1,1,5,2.599999905,3,52,83,1,3,3,0,4,0,1,0.454508714,0
0,75,NA,NA,NA,3,3,2,0,0,0,0,1,NA,-26,NA,1,4,2,22,3,0,0,0.68793115,0
0,69,1,2,86,3,1,4,1,0,1,5,5,3,86,45,1,1,5,0,4,0,1,0.522439738,0
0,61,2,2,66,3,2,4,1,0,1,5,3.799999952,3,86,83,1,1,3,0,4,0,0,0.553245825,0
0,37,1,1,4,1,4,2,0,1,0,2,1.799999952,1,1,3,1,3,2,86,2,0,0,0.963423255,0
0,50,1,4,60,3,1,4,0,0,1,5,5,3,76,99,1,1,2,0,2,0,1,0.568981814,1
NA,42,3,2,69,2,3,2,1,0,1,4,2,3,-14,-30,1,4,2,99,4,0,0,1.078339506,0
0,89,4,2,84,4,1,4,0,0,1,4,1.799999952,3,72,52,1,2,5,4,2,0,0,0.632784304,1
0,70,2,1,87,4,3,1,0,1,1,4,4.599999905,4,66,67,1,2,4,0,3,0,1,0.42026561,0
0,85,4,3,78,3,1,4,1,0,1,5,5,3,71,69,1,1,5,0,2,1,1,1.172880291,0
0,85,1,1,80,3,3,3,1,0,1,4,4.199999809,3,88,58,1,1,4,1,2,0,1,1.062462913,0
0,69,3,3,91,3,1,1,1,0,1,4,2.599999905,4,21,5,1,4,3,50,3,1,0,6.927719253,0
0,30,3,1,34,2,3,3,0,1,1,5,2.799999952,3,38,25,1,5,4,3,4,0,0,0.553245825,0
0,51,2,1,100,4,3,3,0,0,1,4,2.200000048,4,63,75,1,4,4,1,3,0,0,0.515094018,1
NA,61,NA,NA,NA,3,2,2,0,0,0,0,4.199999809,NA,75,NA,1,2,5,0,4,0,0,0.424989615,0
NA,84,NA,NA,NA,4,4,4,0,0,0,0,5,NA,4,NA,1,1,1,78,2,1,0,3.423223167,0
0,95,1,2,90,4,1,4,1,0,1,4,4,4,70,41,1,2,5,1,4,0,1,0.496508878,0
NA,50,3,3,52,1,4,4,1,0,1,5,1,3,69,77,1,4,2,1,1,0,1,1.672871786,0
0,98,4,4,97,4,4,4,0,0,1,5,5,4,-1,-2,1,1,1,98,3,0,0,0.553245825,1
0,93,1,3,70,4,4,2,1,0,0,2,2.799999952,3,28,42,1,4,3,3,4,0,0,0.404403044,0
0,60,1,1,65,3,2,1,0,0,1,4,3.799999952,3,89,94,1,2,5,0,3,0,1,0.67353696,1
0,76,1,1,72,3,1,4,0,1,1,5,3.599999905,3,67,65,1,1,5,4,4,0,0,0.424989615,0
0,59,3,2,80,3,4,3,0,1,1,4,4,4,27,50,1,4,5,8,4,0,0,0.331691467,0
0,23,NA,NA,NA,4,3,3,0,0,0,0,4,NA,63,NA,1,6,1,24,3,1,1,1.325332189,0
0,50,2,1,50,2,2,1,1,0,1,5,2,3,70,40,1,2,5,0,2,0,0,0.380432368,0
0,100,4,4,100,4,1,4,1,0,1,5,3.200000048,4,69,85,1,1,4,31,3,1,1,0.7517253,0
NA,24,1,1,27,3,3,4,0,1,1,4,4.599999905,2,39,38,1,2,5,2,2,0,1,1.255799604,0
0,98,3,4,48,4,1,1,0,1,1,4,2.400000095,3,96,100,1,1,1,2,3,0,0,0.389039335,0
0,72,1,3,78,4,1,3,0,1,1,5,4.199999809,4,89,81,1,1,5,0,4,0,1,0.496508878,0
0,69,1,1,75,3,1,1,1,0,1,4,2.200000048,3,61,66,1,4,5,0,4,0,0,0.331691467,0
0,50,1,4,70,3,1,2,0,0,1,5,4.599999905,3,89,84,1,2,5,0,3,0,0,0.515094018,1
NA,93,1,1,93,4,3,1,1,0,1,4,5,4,73,57,1,1,4,1,3,0,1,0.560197307,0
0,5,4,1,4,2,1,3,0,1,1,5,3.799999952,2,77,90,1,4,3,0,3,0,1,0.355034036,0
NA,12,2,4,65,2,2,2,0,0,1,4,1,3,35,52,1,4,3,1,1,0,1,1.358825368,1
0,69,3,2,80,3,2,3,1,0,1,4,2.400000095,3,87,69,1,4,1,3,3,0,0,0.661795901,0
0,74,3,1,87,3,2,4,0,1,1,5,4,3,70,45,1,2,5,0,4,0,0,0.424989615,0
0,99,3,3,89,3,1,4,0,1,1,4,4.199999809,3,99,98,1,2,4,0,2,1,0,0.437759173,0
0,90,1,2,85,3,1,2,1,0,1,4,3.200000048,3,46,69,1,4,4,1,4,0,1,0.77609052,0
0,67,NA,NA,NA,2,2,2,0,0,0,0,1.799999952,NA,-17,NA,1,5,1,61,2,1,0,1.188817685,0
0,71,2,2,65,3,2,3,0,1,1,5,2.400000095,3,39,57,1,3,3,2,2,0,1,0.888194033,0
0,81,1,4,90,3,1,3,0,0,1,4,3.799999952,4,91,99,1,4,2,0,3,1,0,1.041576822,1
0,81,1,4,89,4,2,4,1,0,1,5,4.599999905,4,64,65,1,4,5,NA,4,0,0,0.251251965,0
NA,88,1,2,78,4,1,2,1,0,1,4,2.200000048,4,67,87,1,3,5,1,4,0,1,0.42026561,0
0,89,1,1,98,4,3,4,0,0,1,4,1.799999952,4,81,85,1,6,2,7,4,1,0,0.668882771,1
0,100,2,3,98,4,4,4,0,0,1,5,2.200000048,4,99,98,1,4,1,1,3,1,0,0.868412126,1
0,79,1,2,99,4,3,1,1,0,1,4,3.400000095,4,80,98,1,1,5,0,2,0,1,0.877171374,0
0,50,2,2,22,2,1,3,0,0,1,4,2,2,50,NA,1,1,2,1,3,0,0,0.479504091,1
NA,60,1,2,60,3,3,1,0,0,1,5,2.799999952,3,61,71,1,1,4,0,2,0,0,1.00223697,1
NA,13,4,4,85,4,1,1,0,1,1,4,1.799999952,1,90,-15,1,1,2,9,2,1,0,1.507577732,0
0,85,1,2,81,4,1,1,0,0,1,4,1,4,41,55,1,4,5,5,4,0,1,0.3578056,1
NA,0,1,1,3,1,4,1,0,0,1,4,4.599999905,1,-93,-84,1,5,2,98,4,0,0,1.347074405,1
0,61,1,1,82,3,1,4,0,1,1,4,3.599999905,3,70,79,1,1,5,0,2,1,1,0.835877405,0
0,78,2,3,69,3,2,3,0,1,1,4,3.599999905,3,93,98,1,1,4,0,3,1,1,0.855329088,0
0,69,2,3,60,3,2,2,1,0,1,5,3.200000048,3,58,61,1,1,3,0,2,0,1,0.77788175,0
0,96,3,2,98,3,1,1,1,0,1,4,1,3,79,93,1,4,1,6,1,0,0,2.44405761,0
0,55,NA,NA,NA,4,2,3,0,0,0,0,4.5,NA,12,NA,1,1,2,56,2,0,1,1.255799604,0
NA,66,2,3,81,3,1,4,1,0,1,4,3.400000095,4,64,61,1,1,4,0,2,0,1,0.971557592,0
0,72,3,3,51,3,4,4,1,0,1,5,3,4,50,100,1,4,5,0,2,0,1,0.568981814,0
0,80,1,1,91,4,3,4,0,1,1,4,2.599999905,4,95,96,1,4,4,6,4,0,0,0.389039335,0
0,72,1,1,87,3,3,1,0,0,1,5,3.400000095,4,NA,47,1,1,4,NA,3,1,0,0.612428616,1
0,81,2,3,73,3,1,1,0,0,1,5,2.599999905,3,100,99,1,1,5,0,4,1,0,0.806338975,1
0,83,NA,NA,NA,4,3,2,0,0,0,0,1.200000048,NA,9,NA,1,2,5,47,4,0,1,0.636131238,0
0,50,1,2,90,4,3,2,0,0,1,4,3.400000095,4,65,89,1,1,5,1,4,0,1,0.433387581,1
NA,72,1,3,65,3,3,2,1,0,1,5,2.799999952,3,27,41,1,3,5,0,4,0,0,0.523814023,0
0,90,1,1,88,4,2,3,1,0,1,4,3.599999905,3,21,33,1,2,5,0,1,0,1,1.672871786,0
0,41,NA,NA,NA,2,3,2,0,0,0,0,1,NA,-1,NA,1,4,1,40,4,0,0,1.075884548,0
0,20,1,1,72,2,4,4,1,0,1,4,3.400000095,3,14,-1,1,4,4,9,4,0,0,0.50547482,0
0,76,3,2,22,3,3,2,0,1,0,2,3,2,23,28,1,2,2,16,3,0,1,0.582320285,0
0,88,NA,NA,NA,3,3,3,0,0,0,0,1,NA,96,NA,1,4,1,1,4,0,0,0.808769669,0
NA,33,3,2,2,2,2,3,0,1,1,4,3.200000048,2,41,60,1,4,1,0,2,1,0,1.904208691,0
0,75,2,1,79,3,1,1,0,0,1,5,1.600000024,3,68,72,1,2,5,3,4,0,1,0.42026561,1
0,94,1,1,92,3,2,1,0,1,1,4,5,3,91,90,1,1,4,1,2,1,0,0.818883923,0
0,95,1,3,85,4,4,4,1,0,1,5,2.599999905,4,81,88,1,2,5,0,4,0,0,0.396442762,0
NA,44,2,2,31,2,3,2,0,0,1,4,2.400000095,3,44,59,1,2,0,3,3,0,0,0.553245825,1
0,85,1,3,78,3,1,4,1,0,1,4,3.200000048,3,100,100,1,2,5,0,3,0,0,0.740355065,0
0,71,3,2,65,3,3,2,1,0,1,4,3.599999905,3,59,61,1,4,4,1,4,1,1,0.713238027,0
0,77,1,2,81,4,3,4,1,0,1,4,4.599999905,4,56,63,1,1,5,0,3,0,1,0.67353696,0
0,86,2,3,84,3,4,1,1,0,1,5,3.400000095,4,54,67,1,4,4,9,4,0,0,1.03501053,0
0,78,1,3,53,3,2,4,1,0,1,5,4.75,3,74,63,1,3,5,1,4,0,0,0.808769669,0
NA,64,1,2,70,3,3,1,1,0,1,5,3.400000095,4,98,100,1,1,3,1,3,0,0,0.515094018,0
NA,89,2,1,61,3,1,4,0,0,1,5,2,3,65,63,1,6,1,2,2,1,1,0.827526386,1
NA,38,4,2,19,2,4,1,0,1,1,4,1,2,-18,-27,1,4,3,97,4,0,0,0.494744459,0
0,87,1,1,93,3,1,1,0,1,1,4,4.599999905,4,65,79,1,1,5,0,4,0,0,0.331691467,0
NA,99,1,1,100,4,3,1,0,0,1,4,4.599999905,4,96,99,1,2,4,0,4,0,1,0.611963924,1
0,87,4,4,91,4,3,3,0,0,1,4,4.199999809,3,-1,35,1,2,5,87,2,0,1,1.062462913,1
NA,71,1,2,81,3,2,3,0,1,1,4,4.400000095,3,75,87,1,2,2,0,4,0,1,0.3578056,0
0,78,3,4,57,3,2,3,1,0,1,5,3.599999905,4,76,79,1,2,2,4,3,0,0,0.389039335,0
0,68,1,1,78,3,2,3,0,0,1,4,4.599999905,3,87,89,1,2,4,1,4,0,1,0.611963924,1
0,50,NA,NA,NA,3,4,3,0,0,0,0,3,NA,57,NA,1,3,2,3,1,0,0,1.431904178,0
0,60,1,3,77,2,2,4,0,0,0,3,2.400000095,3,81,87,1,1,1,3,2,1,0,0.893664368,1
0,60,1,1,60,3,3,3,0,1,1,5,3.599999905,3,10,20,1,2,5,30,4,0,1,0.533695785,0
0,NA,NA,NA,NA,3,2,3,0,0,0,0,1.799999952,NA,NA,NA,1,4,2,2,2,1,1,0.623562306,0
0,80,2,3,85,3,3,3,1,0,1,5,1,3,95,98,1,3,3,0,4,1,0,0.962260395,0
0,73,1,3,74,3,1,3,1,0,1,4,3.599999905,3,81,80,1,2,5,1,4,0,1,0.42026561,0
0,75,1,1,84,4,3,3,1,0,1,5,4.400000095,4,NA,52,1,1,5,0,4,0,0,0.396442762,0
0,44,3,1,50,2,1,3,0,1,0,1,1.200000048,2,0,0,1,4,1,36,2,1,0,1.188817685,0
0,86,1,4,95,3,1,3,1,0,1,5,4,3,90,93,1,2,4,1,2,1,1,1.086046945,0
0,96,1,1,95,4,4,1,0,1,1,5,3,4,24,33,1,4,5,11,4,0,0,0.331691467,0
NA,72,3,4,99,3,3,4,0,0,1,4,5,4,96,93,1,1,2,0,3,1,1,0.585145067,1
NA,71,1,2,62,3,1,3,0,0,1,5,4.800000191,3,73,70,1,2,5,0,4,0,1,0.496508878,1
0,93,1,1,97,4,1,3,0,0,1,4,3.400000095,4,93,90,1,3,5,1,3,0,1,0.560197307,1
0,89,1,2,89,3,1,1,0,0,1,4,4,4,79,87,1,3,5,0,4,0,0,0.50547482,1
NA,71,4,4,53,3,3,3,0,1,1,5,3.400000095,3,88,-9,1,4,1,8,4,1,0,1.414696919,0
0,65,3,2,38,3,3,3,0,1,0,1,1.600000024,3,6,14,1,4,2,49,1,1,0,2.502294993,0
0,50,1,2,64,3,3,4,0,0,1,5,3,3,70,71,1,1,5,0,3,0,0,0.320352782,1
NA,64,2,1,81,3,1,2,0,0,1,4,3,3,50,46,1,2,5,4,4,0,1,0.678800597,1
0,70,2,1,71,3,1,1,1,0,1,4,2.400000095,3,30,46,1,2,1,52,4,0,0,0.808769669,0
NA,51,1,1,57,2,1,4,0,0,1,5,3.400000095,3,68,78,1,2,4,4,4,0,0,0.412098843,1
0,29,4,2,60,3,1,3,0,0,1,5,5,3,99,100,1,4,4,0,2,1,0,0.859278526,1
NA,59,2,1,50,3,2,3,1,0,0,3,3.400000095,3,51,52,1,1,2,20,2,0,1,0.591451704,0
0,68,4,1,66,3,4,4,0,0,1,5,4.800000191,3,96,84,1,1,5,0,4,0,1,0.3578056,1
NA,94,1,1,89,3,4,4,0,0,1,5,1,3,87,95,1,1,4,2,4,0,0,0.331691467,1
0,84,1,1,90,3,4,3,0,0,1,4,NA,3,35,15,1,4,2,91,4,0,1,1.157601333,1
0,89,NA,4,15,3,4,4,0,1,1,5,3.400000095,2,92,91,1,4,2,8,4,1,0,1.414696919,0
0,96,1,1,97,4,2,4,1,0,1,5,5,4,99,99,1,1,5,0,3,0,1,0.454508714,0
NA,40,1,2,46,2,2,4,0,0,0,3,2,2,65,80,1,2,2,0,1,1,0,2.793473089,1
0,60,2,1,83,3,1,3,0,0,1,5,5,3,60,60,1,1,5,0,2,1,0,0.602906886,1
0,27,2,2,84,3,2,3,1,0,1,5,3.200000048,3,60,29,1,2,2,33,4,1,0,0.962260395,0
0,70,2,4,60,3,4,4,1,0,0,1,1,3,70,50,1,1,3,0,3,1,0,3.010908078,0
0,19,3,1,19,2,4,1,0,0,1,4,1,2,-19,-30,1,4,5,70,3,0,1,0.814472652,1
NA,51,2,2,50,3,2,4,1,0,1,4,1.399999976,3,58,59,1,2,1,1,2,0,0,0.600272555,0
0,89,3,3,91,4,4,4,0,0,1,4,4.800000191,4,97,91,1,1,2,2,3,0,1,0.621380201,1
0,39,4,3,47,2,1,4,0,1,1,5,4.199999809,2,84,91,1,1,3,0,1,0,0,4.393717281,0
0,65,1,1,75,3,2,1,1,0,1,4,4.400000095,3,79,70,1,1,5,0,3,0,1,0.563061075,0
NA,NA,4,4,93,3,4,4,0,1,1,4,1,4,11,11,1,7,3,71,2,0,1,0.360601359,0
0,75,1,3,64,3,1,1,1,0,1,4,1.799999952,4,74,59,1,1,5,3,3,0,1,0.454508714,0
0,84,3,2,73,3,1,4,0,1,0,3,3.400000095,3,77,79,1,2,2,5,2,0,1,0.971557592,0
NA,35,1,1,42,2,3,2,0,1,1,4,2.599999905,2,40,40,1,1,3,0,2,1,0,0.859278526,0
0,75,NA,NA,NA,3,1,1,0,0,0,0,1.200000048,NA,8,NA,1,1,1,59,4,0,1,1.0124856,0
0,31,3,3,56,2,2,2,0,0,1,5,1,3,56,47,1,4,2,4,4,0,0,0.808769669,1
NA,100,3,3,100,4,2,2,0,0,1,4,5,4,85,100,1,2,5,0,2,0,0,0.83784656,1
0,50,2,2,17,2,3,3,0,1,1,4,3.799999952,2,78,57,1,4,1,6,1,0,0,1.118907136,0
0,94,1,1,97,4,1,2,0,1,1,4,2,4,96,99,1,1,4,0,4,0,1,0.290300865,0
0,91,3,3,51,2,3,2,1,0,0,1,1.799999952,3,33,78,1,2,1,19,1,1,0,1.801435488,0
0,59,2,4,56,3,2,4,1,0,1,4,1.200000048,3,31,58,1,2,3,0,4,0,0,0.535435803,0
0,81,2,2,86,3,2,1,0,0,0,1,3.599999905,2,-8,-11,1,4,2,64,3,0,0,0.507925712,1
0,80,1,1,80,4,1,4,0,1,1,4,5,3,100,100,1,1,5,0,3,0,1,0.77609052,0
0,58,2,1,88,3,4,4,0,1,1,5,5,3,36,33,1,2,2,5,2,0,0,0.632784304,0
0,88,2,1,87,3,1,3,0,0,1,4,2.799999952,3,89,97,1,4,2,3,3,1,0,1.041576822,1
0,95,1,1,94,4,4,2,0,0,1,5,3.200000048,4,85,78,1,2,5,2,4,0,1,0.351623311,1
